Profile	Rawfilename	yyyy-mm-dd hh:mm	Project	Depth [m]	Sampled volume [L]	LPM (1-2 µm) [# l-1]	LPM (2-4 µm) [# l-1]	LPM (4-8 µm) [# l-1]	LPM (8-16 µm) [# l-1]	LPM (16-32 µm) [# l-1]	LPM (32-64 µm) [# l-1]	LPM (64-128 µm) [# l-1]	LPM (128-256 µm) [# l-1]	LPM (256-512 µm) [# l-1]	LPM (0.512-1.02 mm) [# l-1]	LPM (1.02-2.05 mm) [# l-1]	LPM (2.05-4.1 mm) [# l-1]	LPM (4.1-8.19 mm) [# l-1]	LPM (8.19-16.4 mm) [# l-1]	LPM (>16.4 mm) [# l-1]	LPM biovolume (1-2 µm) [mm3 l-1]	LPM biovolume (2-4 µm) [mm3 l-1]	LPM biovolume (4-8 µm) [mm3 l-1]	LPM biovolume (8-16 µm) [mm3 l-1]	LPM biovolume (16-32 µm) [mm3 l-1]	LPM biovolume (32-64 µm) [mm3 l-1]	LPM biovolume (64-128 µm) [mm3 l-1]	LPM biovolume (128-256 µm) [mm3 l-1]	LPM biovolume (256-512 µm) [mm3 l-1]	LPM biovolume (0.512-1.02 mm) [mm3 l-1]	LPM biovolume (1.02-2.05 mm) [mm3 l-1]	LPM biovolume (2.05-4.1 mm) [mm3 l-1]	LPM biovolume (4.1-8.19 mm) [mm3 l-1]	LPM biovolume (8.19-16.4 mm) [mm3 l-1]	LPM biovolume (>16.4 mm) [mm3 l-1]	chloro fluo [mg chl m-3]	conductivity [ms cm-1]	cpar [%]	depth [m]	fcdom [ppb qse]	in situ density anomaly [kg m-3]	nitrate [umol l-1]	oxygen [umol kg-1]	oxygen [ml l-1]	par [umol m-2 s-1]	potential density anomaly [kg m-3]	potential temperature [degc]	practical salinity [psu]	pressure [db]	qc flag	spar [umol m-2 s-1]	temperature [degc]	extrames01	extrames02	extrames03	extrames04	extrames05	extrames06	extrames07	extrames08	extrames09	extrames10	extrames11	extrames12	extrames13	extrames14	extrames15	extrames16	extrames17	extrames18	extrames19	extrames20
dyfamed_visutrap_04	HDR20230407-103000_Merged-049	2023-04-07 21:30:00	uvp6_sn000141lp_2023_dyfamed_visutrap	213.5	204.6	0.0	0.0	0.0	0.0	0.0	7867.287390029326	280.7184750733138	20.063538611925708	1.608015640273705	0.04887585532746823	0.009775171065493646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6528006368287028	0.09104875965538563	0.05153663325649359	0.029328255991342724	0.006106791386783448	0.01952213502188586	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_04	HDR20230407-103000_Merged-049	2023-04-07 22:30:00	uvp6_sn000141lp_2023_dyfamed_visutrap	213.6	204.6	0.0	0.0	0.0	0.0	0.0	7857.859237536657	279.7898338220919	20.95307917888563	1.578690127077224	0.11241446725317693	0.02932551319648094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6520183209368069	0.09106899409839422	0.05340616854811164	0.029574980076188705	0.017495294122882234	0.024155943109815666	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_04	HDR20230407-103000_Merged-049	2023-04-07 23:30:00	uvp6_sn000141lp_2023_dyfamed_visutrap	213.8	204.6	0.0	0.0	0.0	0.0	0.0	7862.199413489736	284.574780058651	23.27956989247312	1.7497556207233627	0.16617790811339198	0.004887585532746823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6523784539134807	0.09355054361715891	0.05926945585787444	0.0337898210325767	0.03171214758175262	0.005148619838908576	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_04	HDR20230407-103000_Merged-049	2023-04-08 00:30:00	uvp6_sn000141lp_2023_dyfamed_visutrap	213.9	204.6	0.0	0.0	0.0	0.0	0.0	7890.7282502443795	288.2551319648094	23.181818181818183	2.0039100684261975	0.12218963831867058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.654745679346864	0.09451411931133288	0.059473577726955454	0.03776784270319507	0.01834243612933269	0.0	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_04	HDR20230407-103000_Merged-049	2023-04-08 01:30:00	uvp6_sn000141lp_2023_dyfamed_visutrap	213.9	204.6	0.0	0.0	0.0	0.0	0.0	7869.071358748778	286.5347018572825	22.956989247311828	1.9745845552297165	0.15640273704789834	0.009775171065493646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6529486644598806	0.09357092801322538	0.05889813372487632	0.036461210578181386	0.026343416824860723	0.012680269533169166	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_04	HDR20230407-103000_Merged-049	2023-04-08 02:30:00	uvp6_sn000141lp_2023_dyfamed_visutrap	214.0	204.6	0.0	0.0	0.0	0.0	0.0	7912.13587487781	294.5356793743891	23.435972629521018	1.9208211143695015	0.11730205278592376	0.009775171065493646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6565220109209977	0.09645904419391242	0.06014311180422849	0.03666049408627945	0.021409513048921264	0.01705728620931171	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_04	HDR20230407-103000_Merged-049	2023-04-08 03:30:00	uvp6_sn000141lp_2023_dyfamed_visutrap	214.0	204.6	0.0	0.0	0.0	0.0	0.0	7925.185728250244	292.5562072336266	24.32551319648094	2.3655913978494625	0.1466275659824047	0.024437927663734114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6576048431819422	0.09591611631161104	0.06443976645815747	0.04519064738356463	0.021869450609197094	0.052387393900430616	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_04	HDR20230407-103000_Merged-049	2023-04-08 04:30:00	uvp6_sn000141lp_2023_dyfamed_visutrap	213.9	204.6	0.0	0.0	0.0	0.0	0.0	7891.950146627566	289.1642228739003	22.135874877810362	1.8621700879765397	0.18084066471163246	0.009775171065493646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6548470681353419	0.09454054002860544	0.05635715883028875	0.03498570838769168	0.03397466734147046	0.009508113759656815	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_04	HDR20230407-103000_Merged-049	2023-04-08 05:30:00	uvp6_sn000141lp_2023_dyfamed_visutrap	213.9	204.6	0.0	0.0	0.0	0.0	0.0	7958.260019550343	296.19745845552296	21.920821114369502	1.8426197458455524	0.16129032258064516	0.01466275659824047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6603492349084634	0.09698683253495513	0.055895403266097245	0.03360462253198001	0.025418215570218148	0.016047850428451305	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_04	HDR20230407-103000_Merged-049	2023-04-08 06:30:00	uvp6_sn000141lp_2023_dyfamed_visutrap	213.9	204.6	0.0	0.0	0.0	0.0	0.0	7804.579667644184	279.2619745845552	22.03323558162268	1.852394916911046	0.053763440860215055	0.024437927663734114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6475973642040141	0.09116039176141551	0.0563536057794749	0.03517423653738001	0.008373489275282166	0.04951920940664942	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_04	HDR20230407-103000_Merged-049	2023-04-08 07:30:00	uvp6_sn000141lp_2023_dyfamed_visutrap	213.9	204.6	0.0	0.0	0.0	0.0	0.0	7861.52981427175	278.4310850439883	19.222873900293255	1.5640273704789833	0.08308895405669599	0.01466275659824047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6523228928573946	0.08955759920341193	0.04993711914823501	0.02903848016247263	0.010355296805183158	0.014367649342391296	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_04	HDR20230407-103000_Merged-049	2023-04-08 08:30:00	uvp6_sn000141lp_2023_dyfamed_visutrap	213.9	204.6	0.0	0.0	0.0	0.0	0.0	7821.339198435973	276.3294232649071	18.52883675464321	1.3538611925708701	0.18084066471163246	0.01466275659824047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6489880128267778	0.08916176913153824	0.04733877281963142	0.027339347944923542	0.024716205664239467	0.01058108978905607	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_04	HDR20230407-103000_Merged-049	2023-04-08 09:30:00	uvp6_sn000141lp_2023_dyfamed_visutrap	213.9	204.6	0.0	0.0	0.0	0.0	0.0	7870.102639296188	276.7204301075269	17.805474095796676	1.3196480938416422	0.16129032258064516	0.009775171065493646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.653034236597356	0.08868814155929916	0.0451589338784953	0.024514075011989635	0.03424533869469591	0.009249457224655602	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_04	HDR20230407-103000_Merged-049	2023-04-08 10:30:00	uvp6_sn000141lp_2023_dyfamed_visutrap	213.9	204.6	0.0	0.0	0.0	0.0	0.0	7865.278592375367	280.1368523949169	18.870967741935484	1.632453567937439	0.15151515151515152	0.01466275659824047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6526339536604451	0.08975293529767714	0.04922450597109373	0.03087947330931884	0.01878869777214314	0.01549523184799469	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_04	HDR20230407-103000_Merged-049	2023-04-08 11:30:00	uvp6_sn000141lp_2023_dyfamed_visutrap	214.0	204.6	0.0	0.0	0.0	0.0	0.0	7820.122189638319	275.58162267839685	19.286412512218963	1.7008797653958945	0.15151515151515152	0.01466275659824047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6488870295934537	0.0885861858884665	0.04915390412317931	0.031196130383469564	0.026629219364439516	0.017349973582130758	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_04	HDR20230407-103000_Merged-049	2023-04-08 12:30:00	uvp6_sn000141lp_2023_dyfamed_visutrap	214.0	204.6	0.0	0.0	0.0	0.0	0.0	7820.327468230695	274.613880742913	19.06158357771261	1.608015640273705	0.11241446725317693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6489040629099181	0.08837951966771124	0.05022642803439305	0.03272772905075952	0.01979404938877652	0.0	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_04	HDR20230407-103000_Merged-049	2023-04-08 13:30:00	uvp6_sn000141lp_2023_dyfamed_visutrap	214.0	204.6	0.0	0.0	0.0	0.0	0.0	7806.710654936462	270.89931573802545	19.09579667644184	1.6520039100684263	0.10752688172043011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6477741862511197	0.08754471017864872	0.04851175866712333	0.03181061297314615	0.018885036251871816	0.0	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_04	HDR20230407-103000_Merged-049	2023-04-08 14:30:00	uvp6_sn000141lp_2023_dyfamed_visutrap	214.0	204.6	0.0	0.0	0.0	0.0	0.0	7813.367546432063	279.5503421309873	22.609970674486803	1.5884652981427176	0.07820136852394917	0.01466275659824047	0.009775171065493646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6483265523707475	0.09102013033858294	0.05883947412980288	0.027389355870046036	0.013673512520245486	0.020093258564627556	0.11292027926682074	0.0	0.0	0.0																																					
dyfamed_visutrap_04	HDR20230407-103000_Merged-049	2023-04-08 15:30:00	uvp6_sn000141lp_2023_dyfamed_visutrap	214.0	204.6	0.0	0.0	0.0	0.0	0.0	7812.487781036169	283.30400782013686	22.194525904203324	1.9745845552297165	0.0635386119257087	0.009775171065493646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6482535524430435	0.09237846958534615	0.05718629810991373	0.035890556057491176	0.008370560478183065	0.016079882601208677	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_04	HDR20230407-103000_Merged-049	2023-04-08 16:30:00	uvp6_sn000141lp_2023_dyfamed_visutrap	214.0	204.6	0.0	0.0	0.0	0.0	0.0	7841.837732160313	286.87194525904204	22.58553274682307	1.8866080156402738	0.13685239491691106	0.009775171065493646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.650688911142284	0.09369813638591161	0.057951557885291057	0.03478973102259658	0.021760353921509032	0.007862895282073153	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_04	HDR20230407-103000_Merged-049	2023-04-08 17:30:00	uvp6_sn000141lp_2023_dyfamed_visutrap	214.0	204.6	0.0	0.0	0.0	0.0	0.0	7843.005865102639	284.574780058651	22.932551319648095	1.8328445747800588	0.13196480938416422	0.004887585532746823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6507858388240688	0.09330137226928811	0.06004686355420693	0.031649753680050095	0.022586052831416018	0.006977811539907462	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_04	HDR20230407-103000_Merged-049	2023-04-08 18:30:00	uvp6_sn000141lp_2023_dyfamed_visutrap	214.0	204.6	0.0	0.0	0.0	0.0	0.0	7799.472140762464	284.3255131964809	21.720430107526884	1.7644183773216031	0.2101661779081134	0.034213098729227766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6471735590681764	0.09293957563494257	0.05547301513530953	0.03423770499813	0.030536037555779962	0.034209831723011376	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_04	HDR20230407-103000_Merged-049	2023-04-08 19:30:00	uvp6_sn000141lp_2023_dyfamed_visutrap	214.0	204.6	0.0	0.0	0.0	0.0	0.0	7855.537634408603	286.4907135874878	23.103616813294234	1.8181818181818183	0.11730205278592376	0.039100684261974585	0.004887585532746823	0.004887585532746823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6518256822386989	0.09348320531903248	0.06049756361943155	0.0339697290261476	0.024302537896630318	0.06377115922772583	0.02337053962882987	0.21410153235443044	0.0	0.0																																					
dyfamed_visutrap_04	HDR20230407-103000_Merged-049	2023-04-08 20:30:00	uvp6_sn000141lp_2023_dyfamed_visutrap	213.9	204.6	0.0	0.0	0.0	0.0	0.0	7813.7781036168135	284.88269794721407	21.422287390029325	1.793743890518084	0.22482893450635386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6483606190036761	0.09283688906470147	0.05505322236106669	0.032219868505814646	0.033192973406719777	0.0	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_04	HDR20230407-103000_Merged-049	2023-04-08 21:30:00	uvp6_sn000141lp_2023_dyfamed_visutrap	214.0	204.6	0.0	0.0	0.0	0.0	0.0	7778.939393939394	271.3685239491691	20.95307917888563	1.578690127077224	0.01466275659824047	0.009775171065493646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6454698218665927	0.08762448040555687	0.05320220910094833	0.02982134206810427	0.0024948781286645502	0.007233604897439788	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_04	HDR20230407-103000_Merged-049	2023-04-08 22:30:00	uvp6_sn000141lp_2023_dyfamed_visutrap	213.9	204.6	0.0	0.0	0.0	0.0	0.0	7820.078201368524	279.6774193548387	18.651026392961878	1.8035190615835777	0.20039100684261976	0.009775171065493646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6488833795970685	0.09046192433219793	0.048404290179835226	0.03495163835564995	0.031355648421275376	0.0079020454773603	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_04	HDR20230407-103000_Merged-049	2023-04-08 23:30:00	uvp6_sn000141lp_2023_dyfamed_visutrap	213.9	204.6	0.0	0.0	0.0	0.0	0.0	7800.566959921799	278.0449657869013	18.758553274682306	1.520039100684262	0.1270772238514174	0.004887585532746823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6472644034226526	0.08983649289034934	0.04745327201045466	0.027764214816460953	0.01761224693230476	0.0030700174161092555	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_04	HDR20230407-103000_Merged-049	2023-04-09 00:30:00	uvp6_sn000141lp_2023_dyfamed_visutrap	213.9	204.6	0.0	0.0	0.0	0.0	0.0	7991.847507331378	315.5376344086022	21.329423264907135	1.6911045943304008	0.08308895405669599	0.009775171065493646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6631362099261456	0.10293862646574037	0.05305184305698514	0.032572839335883785	0.012995899768424277	0.01148715322996278	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_04	HDR20230407-103000_Merged-049	2023-04-09 01:30:00	uvp6_sn000141lp_2023_dyfamed_visutrap	213.9	204.6	0.0	0.0	0.0	0.0	0.0	7867.106549364614	297.47800586510266	22.97165200391007	2.1700879765395893	0.17595307917888564	0.004887585532746823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.652785631288008	0.09719923345209375	0.05852072360061736	0.041726645387094086	0.02619764764411362	0.003351934836519329	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_04	HDR20230407-103000_Merged-049	2023-04-09 02:30:00	uvp6_sn000141lp_2023_dyfamed_visutrap	213.9	204.6	0.0	0.0	0.0	0.0	0.0	7796.88660801564	290.1026392961877	23.240469208211145	2.346041055718475	0.20527859237536658	0.01466275659824047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6469590203917569	0.09526664104338513	0.06016232681394917	0.04636899923038383	0.038691470100871636	0.013666167668689817	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_04	HDR20230407-103000_Merged-049	2023-04-09 03:30:00	uvp6_sn000141lp_2023_dyfamed_visutrap	214.0	204.6	0.0	0.0	0.0	0.0	0.0	7874.2521994134895	294.7262952101662	22.399804496578692	2.2580645161290325	0.2101661779081134	0.034213098729227766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6533785529230272	0.09630656888125391	0.05886075104699605	0.04344750721902823	0.04257520175048353	0.02564707004482524	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_04	HDR20230407-103000_Merged-049	2023-04-09 04:30:00	uvp6_sn000141lp_2023_dyfamed_visutrap	214.0	204.6	0.0	0.0	0.0	0.0	0.0	7921.319648093842	303.7341153470186	21.901270772238515	1.578690127077224	0.11241446725317693	0.004887585532746823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6572840490551981	0.09931839521023969	0.05482329679099512	0.031726325716906624	0.015971428708450877	0.007530529045826801	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_04	HDR20230407-103000_Merged-049	2023-04-09 05:30:00	uvp6_sn000141lp_2023_dyfamed_visutrap	214.0	204.6	0.0	0.0	0.0	0.0	0.0	7850.7282502443795	286.20723362658845	20.18084066471163	2.1309872922776147	0.1270772238514174	0.053763440860215055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6514266159672496	0.09296268753661271	0.05238869186608251	0.040216350437561055	0.02211415412481454	0.06265303261921515	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_04	HDR20230407-103000_Merged-049	2023-04-09 06:30:00	uvp6_sn000141lp_2023_dyfamed_visutrap	214.0	204.6	0.0	0.0	0.0	0.0	0.0	7840.224828934506	295.8797653958944	20.992179863147605	1.7448680351906158	0.08308895405669599	0.004887585532746823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6505550779414931	0.09655751455813108	0.05330875097768368	0.0339967950735084	0.01621738076022013	0.003946087369069239	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_04	HDR20230407-103000_Merged-049	2023-04-09 07:30:00	uvp6_sn000141lp_2023_dyfamed_visutrap	214.0	204.6	0.0	0.0	0.0	0.0	0.0	7814.824046920821	283.880742913001	19.39882697947214	1.6129032258064517	0.08797653958944282	0.024437927663734114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6484474078066134	0.09203707766565052	0.049094336034107976	0.0304834342677644	0.01706191698468318	0.043231018729772266	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_04	HDR20230407-103000_Merged-049	2023-04-09 08:30:00	uvp6_sn000141lp_2023_dyfamed_visutrap	214.0	204.6	0.0	0.0	0.0	0.0	0.0	7795.474095796677	287.68817204301075	19.44770283479961	1.4956011730205279	0.13685239491691106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6468418149522763	0.09293667487614893	0.04957713361619588	0.028624213192560324	0.016756170106808205	0.0	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_04	HDR20230407-103000_Merged-049	2023-04-09 09:30:00	uvp6_sn000141lp_2023_dyfamed_visutrap	214.0	204.6	0.0	0.0	0.0	0.0	0.0	7814.560117302053	284.5210166177908	19.120234604105573	1.6373411534701858	0.1270772238514174	0.004887585532746823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6484255078283021	0.09216487220364607	0.04945056406860801	0.030247490602131312	0.023169472539533813	0.004069690773288814	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_04	HDR20230407-103000_Merged-049	2023-04-09 10:30:00	uvp6_sn000141lp_2023_dyfamed_visutrap	213.9	39.0	0.0	0.0	0.0	0.0	0.0	7726.076923076923	284.0	18.128205128205128	1.4615384615384615	0.05128205128205128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6410834745867038	0.09209181628907204	0.046736707499971844	0.02911724397862591	0.012342195060468871	0.0	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_stock_02	HDR20230210-113000_Merged-049	2023-02-10 11:30:00	uvp6_sn000177lp_2023_dyfamed_visutrap_stock	184.0	5.84	0.0	0.0	0.0	0.0	0.0	6601.0273972602745	427.7397260273973	54.109589041095894	2.910958904109589	0.3424657534246575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5477307075519405	0.16192156917142503	0.13252962240609809	0.048380193581817416	0.0669048331509845	0.0	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_stock_02	HDR20230210-113000_Merged-049	2023-02-10 12:30:00	uvp6_sn000177lp_2023_dyfamed_visutrap_stock	184.0	248.93	0.0	0.0	0.0	0.0	0.0	6410.625477041738	410.1152934559916	57.93194874060981	3.595388261760334	0.24906600249066002	0.02812035511991323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5319318065318006	0.1545150545695873	0.14442742965944846	0.06621728963645855	0.04342301377166828	0.024699806731770337	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_stock_02	HDR20230210-113000_Merged-049	2023-02-10 13:30:00	uvp6_sn000177lp_2023_dyfamed_visutrap_stock	184.0	248.93	0.0	0.0	0.0	0.0	0.0	6359.265657012012	409.7376772586671	58.04443016108946	3.6918009078857508	0.20487687301651067	0.024103161531354195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5276701440856943	0.15469913294456314	0.14445274849416562	0.06653065032673282	0.032373073115448944	0.019741770881919942	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_stock_02	HDR20230210-113000_Merged-049	2023-02-10 14:30:00	uvp6_sn000177lp_2023_dyfamed_visutrap_stock	184.0	248.93	0.0	0.0	0.0	0.0	0.0	6307.042140360743	403.78017916683405	57.64271080223356	3.6918009078857508	0.1606877435423613	0.024103161531354195	0.004017193588559033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5233368150438967	0.15245245444040761	0.14237255683450514	0.06497393189161636	0.027019906446475322	0.03731266374550446	0.05272811106576826	0.0	0.0	0.0																																					
dyfamed_visutrap_stock_02	HDR20230210-113000_Merged-049	2023-02-10 15:30:00	uvp6_sn000177lp_2023_dyfamed_visutrap_stock	184.0	248.93	0.0	0.0	0.0	0.0	0.0	6362.628048045635	404.2742939782268	57.4820230586912	3.5511991322861847	0.2972723255533684	0.02008596794279516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5279491438093854	0.15254487092171878	0.14281288594329972	0.06733088040422833	0.052913684040005904	0.014061389095975027	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_stock_02	HDR20230210-113000_Merged-049	2023-02-10 16:30:00	uvp6_sn000177lp_2023_dyfamed_visutrap_stock	184.0	248.93	0.0	0.0	0.0	0.0	0.0	6326.971437753585	408.2031093078375	58.36178845458562	3.8846262001365846	0.26513477684489617	0.01606877435423613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5249904800728474	0.1544131470351161	0.14482084894207006	0.07197038237643114	0.04316121049584195	0.01551515294493485	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_stock_02	HDR20230210-113000_Merged-049	2023-02-10 17:30:00	uvp6_sn000177lp_2023_dyfamed_visutrap_stock	184.0	248.93	0.0	0.0	0.0	0.0	0.0	6280.307717028883	394.488410396497	55.47744345800024	3.6516289720001605	0.1727393243080384	0.05624071023982646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5211184839074996	0.14856831138783405	0.13738318988597356	0.06483801603926877	0.025943249940579914	0.07154862337930094	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_stock_02	HDR20230210-113000_Merged-049	2023-02-10 18:30:00	uvp6_sn000177lp_2023_dyfamed_visutrap_stock	184.0	248.93	0.0	0.0	0.0	0.0	0.0	6316.237496484955	398.41320853251915	56.272847788534925	3.7721447796569314	0.20085967942795163	0.02812035511991323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5240998142882564	0.15025358859471286	0.13888596065996073	0.06851140565412847	0.038089927411615154	0.022739833756212104	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_stock_02	HDR20230210-113000_Merged-049	2023-02-10 19:30:00	uvp6_sn000177lp_2023_dyfamed_visutrap_stock	184.0	248.93	0.0	0.0	0.0	0.0	0.0	6267.267906640421	380.878158518459	52.06282890772506	3.583336680994657	0.2209456473707468	0.02008596794279516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.520036484979063	0.1426976841505045	0.13023182930921237	0.06964043759313424	0.03907200101300544	0.025067049755487847	0.0	0.0	0.0	0.0																																					
dyfamed_visutrap_stock_02	HDR20230210-113000_Merged-049	2023-02-10 20:30:00	uvp6_sn000177lp_2023_dyfamed_visutrap_stock	184.0	248.93	0.0	0.0	0.0	0.0	0.0	6259.683445145221	379.73325834571966	50.897842767042945	3.350339452858233	0.20085967942795163	0.024103161531354195	0.004017193588559033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5194071522689928	0.14181490879845554	0.12627767101854878	0.06139039918391398	0.03190405488193697	0.02020843866303494	0.03290148228200395	0.0	0.0	0.0																																					
dyfamed_visutrap_stock_02	HDR20230210-113000_Merged-049	2023-02-10 21:30:00	uvp6_sn000177lp_2023_dyfamed_visutrap_stock	184.0	248.93	0.0	0.0	0.0	0.0	0.0	6269.02743743221	378.83340698188243	51.661109548869156	3.4306833246294137	0.25308319607921903	0.01606877435423613	0.004017193588559033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5201824848344713	0.14150804760679064	0.12786127672946432	0.06455908502870153	0.03612702460949261	0.016818052484913047	0.02202494227623276	0.0	0.0	0.0																																					
dyfamed_visutrap_stock_02	HDR20230210-113000_Merged-049	2023-02-10 22:30:00	uvp6_sn000177lp_2023_dyfamed_visutrap_stock	184.1	248.93	0.0	0.0	0.0	0.0	0.0	6237.215281404411	372.2010203671715	49.973888241674366	3.438717711806532	0.18077371148515647	0.02008596794279516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5175428207820102	0.13896836339508503	0.12423459718911792	0.06411228873956457	0.025938291189265626	0.031224468178844347	0.0	0.0	0.0	0.0																																					
