Profile	Rawfilename	yyyy-mm-dd hh:mm	Project	Depth [m]	Sampled volume [L]	LPM (1-1.26 µm) [# l-1]	LPM (1.26-1.59 µm) [# l-1]	LPM (1.59-2 µm) [# l-1]	LPM (2-2.52 µm) [# l-1]	LPM (2.52-3.17 µm) [# l-1]	LPM (3.17-4 µm) [# l-1]	LPM (4-5.04 µm) [# l-1]	LPM (5.04-6.35 µm) [# l-1]	LPM (6.35-8 µm) [# l-1]	LPM (8-10.1 µm) [# l-1]	LPM (10.1-12.7 µm) [# l-1]	LPM (12.7-16 µm) [# l-1]	LPM (16-20.2 µm) [# l-1]	LPM (20.2-25.4 µm) [# l-1]	LPM (25.4-32 µm) [# l-1]	LPM (32-40.3 µm) [# l-1]	LPM (40.3-50.8 µm) [# l-1]	LPM (50.8-64 µm) [# l-1]	LPM (64-80.6 µm) [# l-1]	LPM (80.6-102 µm) [# l-1]	LPM (102-128 µm) [# l-1]	LPM (128-161 µm) [# l-1]	LPM (161-203 µm) [# l-1]	LPM (203-256 µm) [# l-1]	LPM (256-323 µm) [# l-1]	LPM (323-406 µm) [# l-1]	LPM (406-512 µm) [# l-1]	LPM (512-645 µm) [# l-1]	LPM (645-813 µm) [# l-1]	LPM (0.813-1.02 mm) [# l-1]	LPM (1.02-1.29 mm) [# l-1]	LPM (1.29-1.63 mm) [# l-1]	LPM (1.63-2.05 mm) [# l-1]	LPM (2.05-2.58 mm) [# l-1]	LPM (2.58-3.25 mm) [# l-1]	LPM (3.25-4.1 mm) [# l-1]	LPM (4.1-5.16 mm) [# l-1]	LPM (5.16-6.5 mm) [# l-1]	LPM (6.5-8.19 mm) [# l-1]	LPM (8.19-10.3 mm) [# l-1]	LPM (10.3-13 mm) [# l-1]	LPM (13-16.4 mm) [# l-1]	LPM (16.4-20.6 mm) [# l-1]	LPM (20.6-26 mm) [# l-1]	LPM (>26 mm) [# l-1]	LPM biovolume (1-1.26 µm) [mm3 l-1]	LPM biovolume (1.26-1.59 µm) [mm3 l-1]	LPM biovolume (1.59-2 µm) [mm3 l-1]	LPM biovolume (2-2.52 µm) [mm3 l-1]	LPM biovolume (2.52-3.17 µm) [mm3 l-1]	LPM biovolume (3.17-4 µm) [mm3 l-1]	LPM biovolume (4-5.04 µm) [mm3 l-1]	LPM biovolume (5.04-6.35 µm) [mm3 l-1]	LPM biovolume (6.35-8 µm) [mm3 l-1]	LPM biovolume (8-10.1 µm) [mm3 l-1]	LPM biovolume (10.1-12.7 µm) [mm3 l-1]	LPM biovolume (12.7-16 µm) [mm3 l-1]	LPM biovolume (16-20.2 µm) [mm3 l-1]	LPM biovolume (20.2-25.4 µm) [mm3 l-1]	LPM biovolume (25.4-32 µm) [mm3 l-1]	LPM biovolume (32-40.3 µm) [mm3 l-1]	LPM biovolume (40.3-50.8 µm) [mm3 l-1]	LPM biovolume (50.8-64 µm) [mm3 l-1]	LPM biovolume (64-80.6 µm) [mm3 l-1]	LPM biovolume (80.6-102 µm) [mm3 l-1]	LPM biovolume (102-128 µm) [mm3 l-1]	LPM biovolume (128-161 µm) [mm3 l-1]	LPM biovolume (161-203 µm) [mm3 l-1]	LPM biovolume (203-256 µm) [mm3 l-1]	LPM biovolume (256-323 µm) [mm3 l-1]	LPM biovolume (323-406 µm) [mm3 l-1]	LPM biovolume (406-512 µm) [mm3 l-1]	LPM biovolume (512-645 µm) [mm3 l-1]	LPM biovolume (645-813 µm) [mm3 l-1]	LPM biovolume (0.813-1.02 mm) [mm3 l-1]	LPM biovolume (1.02-1.29 mm) [mm3 l-1]	LPM biovolume (1.29-1.63 mm) [mm3 l-1]	LPM biovolume (1.63-2.05 mm) [mm3 l-1]	LPM biovolume (2.05-2.58 mm) [mm3 l-1]	LPM biovolume (2.58-3.25 mm) [mm3 l-1]	LPM biovolume (3.25-4.1 mm) [mm3 l-1]	LPM biovolume (4.1-5.16 mm) [mm3 l-1]	LPM biovolume (5.16-6.5 mm) [mm3 l-1]	LPM biovolume (6.5-8.19 mm) [mm3 l-1]	LPM biovolume (8.19-10.3 mm) [mm3 l-1]	LPM biovolume (10.3-13 mm) [mm3 l-1]	LPM biovolume (13-16.4 mm) [mm3 l-1]	LPM biovolume (16.4-20.6 mm) [mm3 l-1]	LPM biovolume (20.6-26 mm) [mm3 l-1]	LPM biovolume (>26 mm) [mm3 l-1]	chloro fluo [mg chl m-3]	conductivity [ms cm-1]	cpar [%]	depth [m]	fcdom [ppb qse]	in situ density anomaly [kg m-3]	nitrate [umol l-1]	oxygen [umol kg-1]	oxygen [ml l-1]	par [umol m-2 s-1]	potential density anomaly [kg m-3]	potential temperature [degc]	practical salinity [psu]	pressure [db]	qc flag	spar [umol m-2 s-1]	temperature [degc]	extrames01	extrames02	extrames03	extrames04	extrames05	extrames06	extrames07	extrames08	extrames09	extrames10	extrames11	extrames12	extrames13	extrames14	extrames15	extrames16	extrames17	extrames18	extrames19	extrames20
c2_200_all	HDR20220912-123000_Merged-044	2022-09-13 02:30:00	uvp6_sn000141lp_2022_moose_ge_c2_vig	225.0	201.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7196.137979024803	214.71246085789554	21.347979521845023	11.153635866593767	7.3462895770167504	4.314329738058552	1.0288781748595854	0.3578706695163776	0.13917192703414683	0.06461553755156817	0.019881703862020976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5971109510208314	0.058045414441959355	0.011516670720542898	0.009823861736264188	0.010793657103468815	0.01243411912555035	0.00625422535393773	0.004284518050909628	0.0032968294430677	0.0032802692119469953	0.0016735360570964335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
c2_200_all	HDR20220912-123000_Merged-044	2022-09-13 03:30:00	uvp6_sn000141lp_2022_moose_ge_c2_vig	224.9	201.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7151.016452109946	213.6438192753119	20.920522888811572	10.328545156319898	7.107709130672498	3.707937770266912	0.9046175257219544	0.34792981758536706	0.11431979720662061	0.0795268154480839	0.034792981758536706	0.004970425965505244	0.014911277896515732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5933669208304468	0.057756517638750386	0.011286069164788137	0.009097141126540547	0.010418649491335398	0.010731164056122799	0.005493639928790047	0.004304327511181192	0.0028295349235117435	0.003682929405583959	0.003481519482137282	0.0007368984377799505	0.0050428749094559135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
c2_200_all	HDR20220912-123000_Merged-044	2022-09-13 04:30:00	uvp6_sn000141lp_2022_moose_ge_c2_vig	224.9	201.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7187.131567175307	213.7382573686565	20.99507927829415	11.362393757144988	7.823450469705254	4.299418460162036	1.038819026790596	0.27834385406829365	0.09443809334459963	0.06958596351707341	0.04970425965505244	0.014911277896515732	0.009940851931010488	0.004970425965505244	0.004970425965505244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5963636297270468	0.05778204805391769	0.011326290366373271	0.010007730806194267	0.011476016181223332	0.01247085454096704	0.006361295212868741	0.0034323858252915188	0.002203527459724951	0.003704638184624311	0.00490706953350939	0.0035349693778668574	0.004143413099256883	0.002982625551616211	0.006744133418261296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
c2_200_all	HDR20220912-123000_Merged-044	2022-09-13 05:30:00	uvp6_sn000141lp_2022_moose_ge_c2_vig	224.9	201.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7167.6872607982505	216.91435956061434	22.64526069884189	11.849495501764501	8.489487549082957	4.498235498782246	1.1382275461007008	0.4224862070679457	0.1342015010686416	0.06461553755156817	0.014911277896515732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5947502075960945	0.05864067622717598	0.0122165196281242	0.010436758636031118	0.012453020521787804	0.013008330278524818	0.006952767029395506	0.005240920436763863	0.0029590173029076603	0.00326406053732032	0.0014379539370388275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
c2_200_all	HDR20220912-123000_Merged-044	2022-09-13 06:30:00	uvp6_sn000141lp_2022_moose_ge_c2_vig	224.8	201.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7190.928972612953	218.2016998856802	22.754610070083007	11.914111039316069	8.335404344152295	4.383915701575625	0.939410507480491	0.3081664098613251	0.11431979720662061	0.03976340772404195	0.004970425965505244	0.0	0.004970425965505244	0.004970425965505244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5966787254601879	0.0589886960970882	0.012275510723782397	0.010493670491009474	0.0121448730834795	0.01262351463851888	0.005789672831244555	0.0038199422501630303	0.002765506796150741	0.0016917068722965773	0.00040491131936916706	0.0	0.002606358342516746	0.0028458416322546683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
c2_200_all	HDR20220912-123000_Merged-044	2022-09-13 07:30:00	uvp6_sn000141lp_2022_moose_ge_c2_vig	224.6	201.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7193.901287340325	217.8189770863363	21.929519359809134	11.665589741040808	8.156469009394105	4.518117202644267	1.2525473433073215	0.34792981758536706	0.1342015010686416	0.09443809334459963	0.09443809334459963	0.014911277896515732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5969253579842955	0.05888523073035753	0.011830396092906929	0.010274778741092713	0.011979682660206607	0.013218469101599562	0.0076876289712543636	0.004352164628178009	0.0032918886500366844	0.004531072558396688	0.009501995078537995	0.003326301833973207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
c2_200_all	HDR20220912-123000_Merged-044	2022-09-13 08:30:00	uvp6_sn000141lp_2022_moose_ge_c2_vig	224.3	201.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7230.264923703961	217.7990953824743	21.919578507878125	11.079079477111188	7.8980068591878325	4.165216959093394	1.143197972066206	0.4175157811024405	0.12923107510313633	0.019881703862020976	0.019881703862020976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5999426883293996	0.05887985590611179	0.011825033266028913	0.009758194211289161	0.011539401926258462	0.012029637829423576	0.007003814217077398	0.004999952577053429	0.0029060305608114715	0.0009266131574622045	0.0018410757277547254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
c2_200_all	HDR20220912-123000_Merged-044	2022-09-13 09:30:00	uvp6_sn000141lp_2022_moose_ge_c2_vig	224.5	201.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7267.398976092251	218.69874248223073	21.49709230081018	11.079079477111188	7.83836174760177	4.319300164024057	1.058700730652617	0.41254535513693524	0.0894676673790944	0.05964511158606293	0.03976340772404195	0.009940851931010488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6030239451648658	0.059123066703231905	0.01159711312371316	0.009758194211289161	0.01149755861839404	0.012608617612739098	0.006422518860298732	0.004949504670555136	0.002252256461764171	0.0029855703179688937	0.0038261637278301165	0.0014901732839234804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
c2_200_all	HDR20220912-123000_Merged-044	2022-09-13 10:30:00	uvp6_sn000141lp_2022_moose_ge_c2_vig	225.0	201.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7279.656046523187	219.12122868929868	21.546796560465232	11.397186738903525	7.6594264128435805	3.8371688453700483	0.8002385804463442	0.21869874248223073	0.05964511158606293	0.02485212982752622	0.0	0.004970425965505244	0.004970425965505244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6040409950050826	0.05923728171845406	0.011623927258103251	0.010038375651182613	0.011234383431206753	0.010965015134585582	0.004965157036171003	0.0027049212646524435	0.0014922683462296094	0.001257397847460076	0.0	0.0013588939881560627	0.0014397066375908423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
c2_200_all	HDR20220912-123000_Merged-044	2022-09-13 11:30:00	uvp6_sn000141lp_2022_moose_ge_c2_vig	225.1	201.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7266.002286395944	215.40832049306627	20.577563497191708	10.263929618768328	7.028182315224415	3.369948804612555	1.0934937124111537	0.36781152144738805	0.10437894527561012	0.03976340772404195	0.0	0.004970425965505244	0.0	0.004970425965505244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6029080526242734	0.05823353329056055	0.011101051637496528	0.009040229271562186	0.010348860590766494	0.009831384946482691	0.006919866778526002	0.004425599574848188	0.0027335404998557462	0.0015263185240177472	0.0	0.001378916194265331	0.0	0.0029275937328097955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
c2_200_all	HDR20220912-123000_Merged-044	2022-09-13 12:30:00	uvp6_sn000141lp_2022_moose_ge_c2_vig	225.2	201.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7285.625528107759	216.70063124409762	19.69779810129728	10.298722600526865	6.32238182812267	3.4097122123365975	0.795268154480839	0.34792981758536706	0.06461553755156817	0.03976340772404195	0.004970425965505244	0.009940851931010488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6045363221981486	0.058582896866534194	0.010626441458791968	0.009070874116550534	0.009304300211946106	0.009937885757970945	0.0048094372199745045	0.004240978062225464	0.0015292819660639673	0.002086598834657005	0.0006463288717814692	0.0016011550535805004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
c2_200_all	HDR20220912-123000_Merged-044	2022-09-13 13:30:00	uvp6_sn000141lp_2022_moose_ge_c2_vig	225.2	201.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7262.602515035539	213.87742929569063	18.698742482230728	8.738008847358218	5.730901138227546	3.141309210199314	0.7803568765843233	0.19881703862020975	0.0894676673790944	0.019881703862020976	0.009940851931010488	0.014911277896515732	0.014911277896515732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6026259512087387	0.05781967182363793	0.010087477357551194	0.007696233927073282	0.008404679439833104	0.009051467854608048	0.0048180541719358965	0.00238250342929873	0.002050670179096742	0.0008800595806908516	0.0010265755813829557	0.003125792980409704	0.006040279925465993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
c2_200_all	HDR20220912-123000_Merged-044	2022-09-13 14:30:00	uvp6_sn000141lp_2022_moose_ge_c2_vig	225.2	201.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7292.897261295293	214.47885083751677	18.594363536955118	9.120731646702122	6.242855012674586	3.3351558228540186	0.7405934688602813	0.20875789055122024	0.03976340772404195	0.04970425965505244	0.034792981758536706	0.05467468562055768	0.004970425965505244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6051397057813752	0.05798226025707181	0.010031167675332011	0.008033327221945092	0.00913419357689342	0.009599814791708135	0.00440322732235775	0.0025777447013268216	0.0009719154426056666	0.0023772383595894106	0.0031619136236468257	0.010675224027246435	0.0017375437158710918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
c2_200_all	HDR20220912-123000_Merged-044	2022-09-13 15:30:00	uvp6_sn000141lp_2022_moose_ge_c2_vig	225.2	201.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7279.919479099359	213.97186738903525	19.31010487598787	9.349371241115364	5.924747750882251	2.9921964312341567	0.7256821909637656	0.21869874248223073	0.07455638948257866	0.02485212982752622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.604062853740497	0.057845202238805224	0.010417291210549278	0.008234707631868511	0.008659068446789027	0.008544096563802584	0.004325021958733442	0.0025939270313719946	0.0018547724915842102	0.0009880082601511156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
c2_200_all	HDR20220912-123000_Merged-044	2022-09-13 16:30:00	uvp6_sn000141lp_2022_moose_ge_c2_vig	225.2	201.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7291.172523485263	213.52452905213977	18.773298871713305	9.254933147770764	6.555991848501416	3.484268601819176	0.8499428401013966	0.3578706695163776	0.2385804463442517	0.10437894527561012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6049965929287575	0.05772426869327589	0.010127698559136327	0.008151528766900142	0.009609914463172213	0.009950969252925435	0.005174493483507826	0.0048432523529597414	0.005689393016100742	0.004580688187026241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
c2_200_all	HDR20220912-123000_Merged-044	2022-09-13 17:30:00	uvp6_sn000141lp_2022_moose_ge_c2_vig	225.2	201.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7254.634922212834	218.69377205626523	20.617326904915753	10.427953675630002	6.8840399622247626	3.847109697301059	1.0239077488940802	0.2634325761717779	0.1342015010686416	0.029822555793031464	0.014911277896515732	0.004970425965505244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6019648275697008	0.059121722997170466	0.011122502945008599	0.00918469782650725	0.010146838286301349	0.01119971753170232	0.006223923302030096	0.0034041378075927915	0.003161815996474355	0.0013197810648967608	0.0017037157381097985	0.0007681715755843044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
c2_200_all	HDR20220912-123000_Merged-044	2022-09-13 18:30:00	uvp6_sn000141lp_2022_moose_ge_c2_vig	225.2	201.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7286.07783687062	218.16193647795617	20.32407177295094	10.109846413837666	6.9387146478453205	3.6333813807843334	0.7604751727223024	0.22366916844773596	0.05467468562055768	0.009940851931010488	0.004970425965505244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6045738532344258	0.058977946448596684	0.01096429955210708	0.008904516386613796	0.010184611409201386	0.010553386493028427	0.00453535264865003	0.002705924154691843	0.0011658118478763003	0.000497976980366373	0.0006463288717814692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
c2_200_all	HDR20220912-123000_Merged-044	2022-09-13 19:30:00	uvp6_sn000141lp_2022_moose_ge_c2_vig	225.1	201.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7271.459814106069	218.45022118395548	21.029872260052688	11.143695014662757	8.071971767980516	4.160246533127889	1.0288781748595854	0.3280481137233461	0.15408320493066255	0.09443809334459963	0.019881703862020976	0.019881703862020976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.603360899633421	0.05905588140016005	0.011345060260446333	0.009815106066267518	0.011877827927840638	0.012031787914536135	0.006111076379190949	0.0038805445034240894	0.003647870127302292	0.0047503417558059785	0.0019973533265622125	0.0035454780867395235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
c2_200_all	HDR20220912-123000_Merged-044	2022-09-13 20:30:00	uvp6_sn000141lp_2022_moose_ge_c2_vig	225.1	201.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7275.774143844127	220.0059645111586	21.641234653809832	10.49256921318157	7.048064019086436	3.812316715542522	0.9294696555494806	0.3827227993439038	0.06461553755156817	0.034792981758536706	0.004970425965505244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6037188879794503	0.05947646139738986	0.011674874113444415	0.009241609681485609	0.010304484095819877	0.011240297017244693	0.0056749763436673316	0.004355652125267594	0.001664950187325961	0.0014038539598664938	0.0003576969569329563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
c2_200_all	HDR20220912-123000_Merged-044	2022-09-13 21:30:00	uvp6_sn000141lp_2022_moose_ge_c2_vig	225.0	201.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7294.318803121428	221.3231273920175	22.70987623639346	11.645708037178787	8.201202843083653	4.905810427953676	1.3320741587554052	0.3379889656543566	0.16402405686167304	0.02485212982752622	0.014911277896515732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6052576604668182	0.05983254350367069	0.012251378002831315	0.010257267401099375	0.012060640765704464	0.014268323478569682	0.008180451786249146	0.003998658507812063	0.003999919202375493	0.00133120341858719	0.0012058349512169555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
