Cycle	Depth	angle_mean	angle_std	area_convex	area_px	area_um	circularity	cvgrey	datetime_fin	datetime_ini	eccentricity	elongation	esd_px	esd_um	extent	img_fin	img_ini	intgrey	kurtgrey	length	longest_distance	major_px	maxgrey	mean_orientation_particle	meangrey	mediangrey	mingrey	minor_px	orientation	perim_px	perimmajor	rangegrey	rayleigh_statistics	rmsd	roll_correction	seq	sinusoity_index	skewgrey	solidity	speed	stdgrey	step_length_mean	step_length_std	track_id	vertical_speed	vig_name	vx
moose22_c2	200	185.2224401448174	3.8872428674352415	197.5	147.5	669724.0401691967	0.4042327628857383	50.1502365777098	2022-09-12 15:26:23.000	2022-09-12 15:26:20.500	0.9424577034104812	3.0247450628106134	13.682596928961216	921.5589700567959	0.5233636363636364	20220912-152623-1	20220912-152620-2	11324.5	-0.6394241577643611	4	1.9579772487232037	25.926272538956045	170.0	273.1939047712968	76.58700750469043	73.0	23.0	8.543099962451429	mix	67.6126983722081	2.6646632101043455	147.0	0.034141576862286326	20.015391903384906	1.0	20220912-150000	1.4614902204266689	0.4496265923901961	0.7450919127219705	161.84190170508126	37.57608364326683	1560.9751321863546	59.95423332875597	moose22_c2200_20220912-152620-2-22	14.698216160756258	moose22_c2200_20220912-152620-2-22.png	161.00889375250915
moose22_c2	200	80.60070408609272	10.769787648983554	152.5	132.0	589887.4416568396	0.5433457382820075	41.95610285335575	2022-09-12 15:28:35.000	2022-09-12 15:28:33.000	0.8772610114838826	2.089228405880661	12.960739301086118	866.3528370702161	0.5291666666666667	20220912-152835-1	20220912-152833-1	9286.5	-0.7125446658772878	4	7.509865371638251	19.42257799607625	141.5	291.4895658339608	69.69092169092171	69.5	24.0	9.3177803516987	asc	54.491378028648455	2.819940858481488	117.5	0.03957114244760244	19.718577380867004	1.0	20220912-150000	1.6571311454892428	0.2694990725415142	0.8467000835421887	250.567046819024	29.10127991190609	1933.3877069369134	265.51792289095755	moose22_c2200_20220912-152833-1-27	242.5358865876899	moose22_c2200_20220912-152833-1-27.png	50.487246063454954
moose22_c2	200	208.52116446407717	2.9155645927412888	178.0	163.0	749609.0778902756	0.7583858768903828	55.105391235536906	2022-09-12 15:28:41.000	2022-09-12 15:28:39.000	0.3452114779607421	1.0656445252087814	14.402857820055553	976.6595610056096	0.7008333333333334	20220912-152841-1	20220912-152839-1	13693.0	-0.052398413808892236	4	0.3672402197949992	14.973215005898233	201.5	292.60956249799597	83.76641925326135	75.25	23.0	14.106193977369996	desc	51.95584412271571	3.4596139392497287	178.5	0.03380038480945265	2.5399277640291946	1.0	20220912-150000	1.4927880345078164	0.8547854762006819	0.9056160316674912	53.721216295385815	43.59779444259134	414.51555783476715	96.3907478685143	moose22_c2200_20220912-152839-1-35	25.62120652391189	moose22_c2200_20220912-152839-1-35.png	47.66665585957666
moose22_c2	200	58.41715815926466	11.422037490884561	178.0	162.5	746917.8234354418	0.7730756294768837	52.395392004132596	2022-09-12 15:28:47.000	2022-09-12 15:28:43.000	0.31473266389808496	1.0535443506234978	14.383234252682724	975.1220266429413	0.7098214285714286	20220912-152847-1	20220912-152843-1	14149.0	-0.2658295652289897	4	0.0	15.364488754432587	220.0	288.3453130198601	87.07577479730242	78.0	23.5	13.994840719834368	asc	51.455844122715725	3.3444177769639247	196.5	0.040384533115669335	13.460936208586931	1.0	20220912-150000	1.3986869263216932	0.6415567527066874	0.9191058540497196	80.35438503231617	45.900278208717424	1240.036806054262	160.47148432862357	moose22_c2200_20220912-152843-1-40	67.20006692106278	moose22_c2200_20220912-152843-1-40.png	43.96677926514397
moose22_c2	200	191.86946322368928	24.172440610794478	169.0	155.0	707855.5558761884	0.811573750740494	39.08898039287893	2022-09-12 16:01:23	2022-09-12 16:01:08	0.6921053805349369	1.3854321035880592	14.048207338801285	949.3522453241756	0.6837606837606838	20220912-160123-1	20220912-160108-1	18080.0	-0.7187462575230609	19	0.0	16.698296496109126	195.0	0.33302489952052383	117.08125	130.0	23.0	12.093762707702249	mix	49.45584412271571	2.94337828392826	171.0	2.1978521588275536e-07	7.0748783047371	1.5	20220912-160000	1.2108906724007034	-0.5326612123565675	0.9171597633136096	110.0073365135813	45.87312010665005	1061.02755124982	439.9159542156965	moose22_c2200_20220912-160108-1-10	20.97506014261064	moose22_c2200_20220912-160108-1-10.png	96.60112232036913
moose22_c2	200	163.43358290226806	11.310541436712839	193.0	175.0	812491.9360655292	0.7909958781855015	41.5568706759165	2022-09-12 16:01:31	2022-09-12 16:01:25	0.7198073178698209	1.4405713192156144	14.927053303604614	1017.1021889550065	0.7016178266178266	20220912-160131-1	20220912-160125-1	19849.0	-0.975930129680974	8	1.3488138663588258	18.11995593001484	205.0	1.5492793575078851	114.16397660818714	120.25	24.0	12.52092346471693	asc	53.07716446627535	2.9305247862676285	181.5	-6.97749000555951e-05	8.984156529670582	1.5	20220912-160000	1.209581318751864	-0.30506139618009265	0.9177779780140566	91.7709516376961	47.17262721124549	910.4261075168263	64.28145381331943	moose22_c2200_20220912-160125-1-29	25.673796120511607	moose22_c2200_20220912-160125-1-29.png	85.9449507030129
moose22_c2	200	56.501185266348216	10.601311501147562	56.5	47.0	182512.14183004823	0.7006956692321749	46.51391888108554	2022-09-12 16:08:47	2022-09-12 16:08:41	0.8855188788558812	2.1564154722111706	7.734025867864534	481.9189635723546	0.5069444444444444	20220912-160847-1	20220912-160841-1	2961.5	-0.24919854239683306	8	19.8259281191392	12.766887329802358	163.0	333.32384387608016	70.93693693693695	69.25	23.0	5.274963190822413	asc	29.43502884254441	2.339768170216644	140.0	-7.634990122019619e-05	16.543416773818027	1.5	20220912-160000	1.1375998500858102	0.6117890550163645	0.8096784168212741	386.52414383403016	33.32323714110829	3834.5649189883948	816.6450352147449	moose22_c2200_20220912-160841-1-41	316.6308950988142	moose22_c2200_20220912-160841-1-41.png	220.4179280521901
moose22_c2	200	184.4872165170556	7.6672832106508935	42.5	39.0	147638.38565531492	0.9853906760001716	45.977334364631346	2022-09-12 16:24:09	2022-09-12 16:24:02	0.6985304313507696	1.398602407072698	7.046146401456566	433.5194975353898	0.6934523809523809	20220912-162409-1	20220912-162402-1	3397.5	-1.2101036742488684	6	10.966136688752151	8.279399786757871	155.5	303.17274390902287	81.79671052631579	84.0	25.0	6.098203511714035	mix	21.899494936611667	2.6511830354009907	131.0	0.0013824856547305455	45.89932307001811	1.0	20220912-160000	1.1630125718105595	0.05615899608010149	0.8963480128893663	191.61452735909666	39.73715057460323	3104.865026652029	1415.6221787708942	moose22_c2200_20220912-162402-1-63	14.87079590032093	moose22_c2200_20220912-162402-1-63.png	190.0494514285716
moose22_c2	200	112.18123715575193	8.594145548694428	182.0	170.0	786172.4319372775	0.8588872578164661	43.26882501610925	2022-09-12 17:01:02.000	2022-09-12 17:00:41.500	0.4660161351270755	1.1302292895211508	14.712264360219256	1000.4927932389893	0.7232142857142857	20220912-170102-1	20220912-170041-2	15316.0	-0.10427571539443692	25	12.90453670933752	16.018381071234224	208.0	78.26353406456951	90.0941176470588	86.0	23.0	14.034536875736325	asc	50.04163056034261	3.152272551352442	185.0	4.326083270131018e-10	17.050415727217352	1.0	20220912-170000	1.040300316990007	0.5737256715699679	0.9322916666666666	142.7407899064388	40.34687970228122	1411.16232305266	257.04732902232223	moose22_c2200_20220912-170041-2-1	130.73451561209248	moose22_c2200_20220912-170041-2-1.png	51.23714405290973
moose22_c2	200	218.18364038599887	9.000358378827027	127.5	96.5	413233.00504857773	0.5059266296625601	47.86874260474391	2022-09-12 17:11:57.000	2022-09-12 17:11:54.000	0.9103147031707952	2.4161576009425314	11.08274314220218	725.2042940575093	0.490986790986791	20220912-171157-1	20220912-171154-1	7475.5	-0.5268866548756692	4	0.0	18.75083368766359	174.0	348.4899680525907	75.28151135005974	72.5	23.0	7.608951759313266	desc	49.12741699796953	2.5296730371108502	151.0	0.037640936958597986	6.09072199662595	1.0	20220912-170000	1.5952624715769168	0.3994339254359125	0.7639308103087996	259.053132621859	36.804307877065355	2998.3001460863297	498.28799208502477	moose22_c2200_20220912-171154-1-28	157.97310163940497	moose22_c2200_20220912-171154-1-28.png	202.71944937931028
