datetime_fin,datetime_ini,sequence,track_id,track_speed,trap_speed
2022-09-08 15:17:30.000,2022-09-08 15:17:26.000,20220908-150000,moose22_c1500_20220908-151726-1-267,-15.199985601900105,0.08333333333609971
2022-09-08 15:20:30.000,2022-09-08 15:20:24.000,20220908-150000,moose22_c1500_20220908-152024-1-297,-300.59732005612636,0.11111111110816789
2022-09-08 15:21:47.000,2022-09-08 15:21:44.000,20220908-150000,moose22_c1500_20220908-152144-1-317,-501.79092921946886,0.11111111111290484
2022-09-08 15:21:51.000,2022-09-08 15:21:48.000,20220908-150000,moose22_c1500_20220908-152148-1-323,-156.8419284325073,-1.6666666666670455
2022-09-08 15:27:51.000,2022-09-08 15:27:47.000,20220908-150000,moose22_c1500_20220908-152747-1-358,-203.37277848078583,0.9999999999990905
2022-09-08 16:00:09.000,2022-09-08 16:00:07.000,20220908-160000,moose22_c1500_20220908-160007-1-1,-1005.5520632313992,1.1666666666656056
2022-09-08 16:00:34.000,2022-09-08 16:00:27.500,20220908-160000,moose22_c1500_20220908-160027-2-10,533.2742178928839,-0.9230769230760836
2022-09-08 16:02:25.000,2022-09-08 16:02:12.000,20220908-160000,moose22_c1500_20220908-160212-1-39,-406.364663908852,-0.8717948717949534
2022-09-08 16:02:56.000,2022-09-08 16:02:53.000,20220908-160000,moose22_c1500_20220908-160253-1-57,-267.43164821178584,0.7777777777770705
2022-09-08 16:03:06.000,2022-09-08 16:03:00.000,20220908-160000,moose22_c1500_20220908-160300-1-66,-334.398540105614,-0.49999999999954525
2022-09-08 16:04:04.000,2022-09-08 16:04:01.000,20220908-160000,moose22_c1500_20220908-160401-1-89,-196.75362307814405,0.22222222222202012
2022-09-08 16:06:50.500,2022-09-08 16:06:48.000,20220908-160000,moose22_c1500_20220908-160648-1-116,-239.5643983265292,-0.7999999999992725
2022-09-08 16:07:20.000,2022-09-08 16:07:17.000,20220908-160000,moose22_c1500_20220908-160717-1-124,-206.5633774488537,0.6666666666717447
2022-09-08 16:08:05.000,2022-09-08 16:07:58.000,20220908-160000,moose22_c1500_20220908-160758-1-137,-76.347408119307,-1.6666666666667749
2022-09-08 16:10:11.500,2022-09-08 16:10:09.000,20220908-160000,moose22_c1500_20220908-161009-1-162,-284.634539824425,-2.9333333333306655
2022-09-08 16:10:31.000,2022-09-08 16:10:29.000,20220908-160000,moose22_c1500_20220908-161029-1-171,-189.89467035394887,2.6666666666699257
2022-09-08 16:10:35.500,2022-09-08 16:10:32.000,20220908-160000,moose22_c1500_20220908-161032-1-175,-175.54003409348545,-1.0476190476164706
2022-09-08 16:11:59.500,2022-09-08 16:11:38.000,20220908-160000,moose22_c1500_20220908-161138-1-188,-68.83516614558445,-0.3565891472870261
2022-09-08 16:12:06.000,2022-09-08 16:12:01.000,20220908-160000,moose22_c1500_20220908-161201-1-218,-375.96503927684995,-0.13333333333321207
2022-09-08 16:13:20.000,2022-09-08 16:13:10.500,20220908-160000,moose22_c1500_20220908-161310-2-236,177.90550549846802,0.28070175438750467
2022-09-08 16:15:40.500,2022-09-08 16:15:31.000,20220908-160000,moose22_c1500_20220908-161531-1-265,-130.27872572529057,0.2807017543851113
2022-09-08 16:18:15.000,2022-09-08 16:18:12.000,20220908-160000,moose22_c1500_20220908-161812-1-296,121.95505797899376,-0.666666666667955
2022-09-08 16:18:53.000,2022-09-08 16:18:48.000,20220908-160000,moose22_c1500_20220908-161848-1-306,-186.05326703100314,1.2000000000023192
2022-09-08 16:18:55.000,2022-09-08 16:18:53.000,20220908-160000,moose22_c1500_20220908-161853-1-314,-309.99158050731614,2.8421709430404007e-12
2022-09-08 16:19:02.000,2022-09-08 16:18:56.000,20220908-160000,moose22_c1500_20220908-161856-1-321,-410.826534501748,-0.2222222222248623
2022-09-08 16:19:06.500,2022-09-08 16:19:04.000,20220908-160000,moose22_c1500_20220908-161904-1-331,-519.0204348265202,-1.3333333333321207
2022-09-08 16:19:10.000,2022-09-08 16:19:06.000,20220908-160000,moose22_c1500_20220908-161906-1-334,-531.6148683555637,1.4210854715202004e-12
2022-09-08 16:20:20.000,2022-09-08 16:20:14.000,20220908-160000,moose22_c1500_20220908-162014-1-352,7.545214865944692,-0.8333333333335228
2022-09-08 16:22:34.000,2022-09-08 16:22:31.000,20220908-160000,moose22_c1500_20220908-162231-1-370,-394.1615223038482,-0.5555555555531555
2022-09-08 16:23:46.000,2022-09-08 16:23:42.000,20220908-160000,moose22_c1500_20220908-162342-1-379,-293.85751066018827,-0.9166666666715173
2022-09-08 16:24:29.000,2022-09-08 16:24:24.000,20220908-160000,moose22_c1500_20220908-162424-1-399,225.07619521805896,-0.6000000000005912
2022-09-08 16:24:38.000,2022-09-08 16:24:35.000,20220908-160000,moose22_c1500_20220908-162435-1-408,-183.64644815090145,0.11111111111101006
2022-09-08 16:24:42.000,2022-09-08 16:24:39.000,20220908-160000,moose22_c1500_20220908-162439-1-413,-325.12199159013875,3.7895612573872005e-12
2022-09-08 16:25:53.000,2022-09-08 16:25:48.500,20220908-160000,moose22_c1500_20220908-162548-2-428,-327.94881004266665,-0.5185185185193102
2022-09-08 16:26:42.000,2022-09-08 16:26:39.000,20220908-160000,moose22_c1500_20220908-162639-1-439,-263.5953918089121,0.22222222222202012
2022-09-08 17:00:22.000,2022-09-08 17:00:20.000,20220908-170000,moose22_c1500_20220908-170020-1-7,-243.01107205263474,0.8333333333325754
2022-09-08 17:01:33.500,2022-09-08 17:01:30.000,20220908-170000,moose22_c1500_20220908-170130-1-14,-79.74948569869052,1.7142857142841552
2022-09-08 17:01:39.000,2022-09-08 17:01:33.000,20220908-170000,moose22_c1500_20220908-170133-1-18,-246.01945882116607,-0.9999999999990905
2022-09-08 17:02:27.500,2022-09-08 17:02:25.000,20220908-170000,moose22_c1500_20220908-170225-1-39,195.59378071197108,0.7999999999992725
2022-09-08 17:03:04.000,2022-09-08 17:03:02.000,20220908-170000,moose22_c1500_20220908-170302-1-50,-165.8155574250754,0.49999999999954525
2022-09-08 17:07:07.000,2022-09-08 17:07:03.000,20220908-170000,moose22_c1500_20220908-170703-1-80,-370.4966456684297,-0.75000000000216
2022-09-08 17:07:23.500,2022-09-08 17:07:19.500,20220908-170000,moose22_c1500_20220908-170719-2-91,-480.8834515322589,-1.8333333333359292
2022-09-08 17:07:30.000,2022-09-08 17:07:28.000,20220908-170000,moose22_c1500_20220908-170728-1-98,-1144.364602351715,0.49999999999954525
2022-09-08 17:08:40.000,2022-09-08 17:08:04.000,20220908-170000,moose22_c1500_20220908-170804-1-110,24.605572552096394,-0.3240740740745688
2022-09-08 17:08:47.000,2022-09-08 17:08:41.000,20220908-170000,moose22_c1500_20220908-170841-1-115,-287.63396139948856,0.8333333333335228
2022-09-08 17:08:51.000,2022-09-08 17:08:48.000,20220908-170000,moose22_c1500_20220908-170848-1-123,-284.84026725160777,-0.7777777777751755
2022-09-08 17:09:35.000,2022-09-08 17:09:31.000,20220908-170000,moose22_c1500_20220908-170931-1-132,-45.26127966070869,-0.8333333333368387
2022-09-08 17:10:14.000,2022-09-08 17:10:11.000,20220908-170000,moose22_c1500_20220908-171011-1-146,-71.24343122179592,0.44444444444404024
2022-09-08 17:12:33.000,2022-09-08 17:12:30.000,20220908-170000,moose22_c1500_20220908-171230-1-173,-413.816106423668,-1.555555555554141
2022-09-08 17:17:55.000,2022-09-08 17:17:53.000,20220908-170000,moose22_c1500_20220908-171753-1-221,-502.49629707375084,0.8333333333297333
2022-09-08 17:24:22.000,2022-09-08 17:24:18.000,20220908-170000,moose22_c1500_20220908-172418-1-260,562.6288169943822,-0.6666666666660603
2022-09-08 17:27:56.000,2022-09-08 17:27:52.000,20220908-170000,moose22_c1500_20220908-172752-1-289,-345.3160129598027,1.7499999999984084
2022-09-08 18:00:05.000,2022-09-08 18:00:03.000,20220908-180000,moose22_c1500_20220908-180003-1-1,-168.00783852236617,0.0
2022-09-08 18:01:26.000,2022-09-08 18:01:24.000,20220908-180000,moose22_c1500_20220908-180124-1-22,495.683659961914,-0.8333333333325754
2022-09-08 18:01:30.000,2022-09-08 18:01:26.000,20220908-180000,moose22_c1500_20220908-180126-1-25,-781.4852418153499,-0.24999999999977263
2022-09-08 18:01:33.000,2022-09-08 18:01:26.000,20220908-180000,moose22_c1500_20220908-180126-1-26,-181.56207239973224,-0.33333333333303017
2022-09-08 18:02:59.000,2022-09-08 18:02:56.000,20220908-180000,moose22_c1500_20220908-180256-1-54,-145.1655319910186,2.444444444444116
2022-09-08 18:03:33.000,2022-09-08 18:03:30.000,20220908-180000,moose22_c1500_20220908-180330-1-70,-339.05007422955583,1.0000000000066698
2022-09-08 18:03:56.000,2022-09-08 18:03:45.000,20220908-180000,moose22_c1500_20220908-180345-1-83,-288.53804524990045,-0.30303030303106093
2022-09-08 18:07:21.500,2022-09-08 18:07:18.000,20220908-180000,moose22_c1500_20220908-180718-1-113,198.7602316617957,0.19047619047276904
2022-09-08 18:08:18.000,2022-09-08 18:08:16.000,20220908-180000,moose22_c1500_20220908-180816-1-118,-283.9140644539678,0.33333333333303017
2022-09-08 18:08:56.000,2022-09-08 18:08:54.000,20220908-180000,moose22_c1500_20220908-180854-1-127,3.6009621934473124,0.1666666666636729
2022-09-08 18:09:31.000,2022-09-08 18:09:27.000,20220908-180000,moose22_c1500_20220908-180927-1-135,-249.4938074626017,0.08333333333467863
2022-09-08 18:13:44.500,2022-09-08 18:13:39.000,20220908-180000,moose22_c1500_20220908-181339-1-179,-190.20451513282254,-0.8484848484840768
2022-09-08 18:14:21.000,2022-09-08 18:14:17.000,20220908-180000,moose22_c1500_20220908-181417-1-190,-170.63872844211966,-0.24999999999977263
2022-09-08 18:15:57.000,2022-09-08 18:15:48.000,20220908-180000,moose22_c1500_20220908-181548-1-203,-379.17346943830285,-0.22222222222391488
2022-09-08 18:15:59.000,2022-09-08 18:15:56.000,20220908-180000,moose22_c1500_20220908-181556-1-213,-112.24256616536144,-0.6666666666660603
2022-09-08 18:16:57.000,2022-09-08 18:16:49.500,20220908-180000,moose22_c1500_20220908-181649-2-231,39.912477905467284,0.8888888888895963
2022-09-08 18:17:31.000,2022-09-08 18:17:29.000,20220908-180000,moose22_c1500_20220908-181729-1-257,407.9338001581945,1.999999999998181
2022-09-08 18:21:28.000,2022-09-08 18:21:20.000,20220908-180000,moose22_c1500_20220908-182120-1-281,-383.80026116509435,0.2916666666678225
2022-09-08 18:22:27.000,2022-09-08 18:22:23.000,20220908-180000,moose22_c1500_20220908-182223-1-292,258.56967551265143,-0.5000000000009663
2022-09-08 18:22:32.000,2022-09-08 18:22:28.500,20220908-180000,moose22_c1500_20220908-182228-2-299,39.15808022781575,-2.095238095239438
2022-09-08 18:22:41.000,2022-09-08 18:22:38.000,20220908-180000,moose22_c1500_20220908-182238-1-310,-31.784502024707976,1.3333333333321207
2022-09-08 18:22:45.000,2022-09-08 18:22:43.000,20220908-180000,moose22_c1500_20220908-182243-1-316,292.32541495525993,2.3333333333340533
2022-09-08 18:23:55.000,2022-09-08 18:23:47.000,20220908-180000,moose22_c1500_20220908-182347-1-328,-148.88369698643004,0.4999999999988347
2022-09-08 18:24:04.000,2022-09-08 18:23:56.000,20220908-180000,moose22_c1500_20220908-182356-1-338,-192.6426109203444,-0.7500000000000284
2022-09-08 18:24:19.000,2022-09-08 18:24:09.000,20220908-180000,moose22_c1500_20220908-182409-1-348,44.886720589121936,0.5666666666655829
2022-09-08 18:25:50.000,2022-09-08 18:25:46.000,20220908-180000,moose22_c1500_20220908-182546-1-362,-327.4346218484941,0.49999999999954525
2022-09-08 18:26:21.000,2022-09-08 18:26:17.000,20220908-180000,moose22_c1500_20220908-182617-1-374,-112.27869344241027,0.6666666666717447
2022-09-08 18:27:23.000,2022-09-08 18:27:20.000,20220908-180000,moose22_c1500_20220908-182720-1-385,-196.81873892012717,0.44444444444404024
2022-09-08 18:27:37.000,2022-09-08 18:27:33.000,20220908-180000,moose22_c1500_20220908-182733-1-393,-116.12209692731855,0.49999999999954525
2022-09-08 18:28:17.000,2022-09-08 18:28:14.000,20220908-180000,moose22_c1500_20220908-182814-1-415,68.58788767266931,-1.4444444444431306
2022-09-08 19:04:07.500,2022-09-08 19:04:04.000,20220908-190000,moose22_c1500_20220908-190404-1-29,349.4984727183204,0.9523809523800861
2022-09-08 19:04:21.000,2022-09-08 19:04:17.000,20220908-190000,moose22_c1500_20220908-190417-1-34,-30.4638962439863,0.499999999995282
2022-09-08 19:05:41.000,2022-09-08 19:05:33.000,20220908-190000,moose22_c1500_20220908-190533-1-46,44.647866617310804,-0.666666666669613
2022-09-08 19:06:13.000,2022-09-08 19:06:06.500,20220908-190000,moose22_c1500_20220908-190606-2-56,-3.066403399715563,0.3076923076920278
2022-09-08 19:08:22.000,2022-09-08 19:08:15.000,20220908-190000,moose22_c1500_20220908-190815-1-85,-141.98479122204753,0.04761904761900431
2022-09-08 19:10:12.000,2022-09-08 19:10:09.000,20220908-190000,moose22_c1500_20220908-191009-1-104,-493.32533282141713,0.5555555555531555
2022-09-08 19:12:42.000,2022-09-08 19:12:38.500,20220908-190000,moose22_c1500_20220908-191238-2-119,-212.46760733863988,-1.8095238095302841
2022-09-08 19:15:04.000,2022-09-08 19:14:59.000,20220908-190000,moose22_c1500_20220908-191459-1-139,-123.00843422789715,0.06666666666660603
2022-09-08 19:15:14.000,2022-09-08 19:15:08.000,20220908-190000,moose22_c1500_20220908-191508-1-153,-371.78151979307336,-0.27777777777847257
2022-09-08 19:15:21.000,2022-09-08 19:15:19.000,20220908-190000,moose22_c1500_20220908-191519-1-162,-511.0680363189562,0.8333333333325754
2022-09-08 19:15:23.000,2022-09-08 19:15:19.000,20220908-190000,moose22_c1500_20220908-191519-1-163,324.9804525380677,-0.4166666666662877
2022-09-08 19:15:39.000,2022-09-08 19:15:33.000,20220908-190000,moose22_c1500_20220908-191533-1-172,80.45445260914691,0.8333333333335228
2022-09-08 19:15:43.000,2022-09-08 19:15:40.000,20220908-190000,moose22_c1500_20220908-191540-1-182,-187.68466842003247,0.7777777777770705
2022-09-08 19:15:48.500,2022-09-08 19:15:44.000,20220908-190000,moose22_c1500_20220908-191544-1-187,-698.5321569137274,-1.555555555555404
2022-09-08 19:16:44.000,2022-09-08 19:16:40.000,20220908-190000,moose22_c1500_20220908-191640-1-197,-301.08583518241437,-0.24999999999977263
2022-09-08 19:16:50.000,2022-09-08 19:16:45.000,20220908-190000,moose22_c1500_20220908-191645-1-203,-223.6570205864746,-1.5333333333353494
2022-09-08 19:18:23.000,2022-09-08 19:18:15.000,20220908-190000,moose22_c1500_20220908-191815-1-220,148.0067161346191,0.33333333333303017
2022-09-08 19:18:31.000,2022-09-08 19:18:24.000,20220908-190000,moose22_c1500_20220908-191824-1-232,14.803473410171726,0.04761904761900431
2022-09-08 19:21:56.000,2022-09-08 19:21:48.000,20220908-190000,moose22_c1500_20220908-192148-1-258,-427.72602642028465,-0.16666666666722563
2022-09-08 19:23:29.000,2022-09-08 19:23:24.000,20220908-190000,moose22_c1500_20220908-192324-1-273,-287.42805703091966,0.7333333333338032
2022-09-08 19:25:06.000,2022-09-08 19:25:03.000,20220908-190000,moose22_c1500_20220908-192503-1-308,-407.4332430580616,0.0
2022-09-08 19:26:08.000,2022-09-08 19:26:03.000,20220908-190000,moose22_c1500_20220908-192603-1-316,-364.9932579969531,1.0666666666668334
2022-09-08 19:26:18.000,2022-09-08 19:26:11.000,20220908-190000,moose22_c1500_20220908-192611-1-325,-402.67682353923635,0.09523809523882067
2022-09-08 19:27:35.000,2022-09-08 19:27:23.000,20220908-190000,moose22_c1500_20220908-192723-1-342,-431.9905762054632,0.1388888888878152
2022-09-08 19:27:41.000,2022-09-08 19:27:37.000,20220908-190000,moose22_c1500_20220908-192737-1-358,-343.6188898472599,-0.33333333333587234
2022-09-08 20:00:06.000,2022-09-08 20:00:02.000,20220908-200000,moose22_c1500_20220908-200002-1-1,-34.18217156610748,0.24999999999977263
2022-09-08 20:00:31.500,2022-09-08 20:00:26.500,20220908-200000,moose22_c1500_20220908-200026-2-15,78.58374632927327,-0.9333333333324845
2022-09-08 20:01:24.000,2022-09-08 20:01:16.000,20220908-200000,moose22_c1500_20220908-200116-1-32,-252.83754169067367,1.0416666666657193
2022-09-08 20:01:24.000,2022-09-08 20:01:18.000,20220908-200000,moose22_c1500_20220908-200118-1-37,-341.5791089055228,1.6111111111096459
2022-09-08 20:01:28.000,2022-09-08 20:01:26.000,20220908-200000,moose22_c1500_20220908-200126-1-54,196.39801875347297,-1.999999999998181
2022-09-08 20:01:32.500,2022-09-08 20:01:29.000,20220908-200000,moose22_c1500_20220908-200129-1-66,49.0738170935281,-0.28571428571727403
2022-09-08 20:01:33.000,2022-09-08 20:01:24.000,20220908-200000,moose22_c1500_20220908-200124-1-50,-226.7346921318453,-0.48148148148293834
2022-09-08 20:01:33.000,2022-09-08 20:01:26.000,20220908-200000,moose22_c1500_20220908-200126-1-53,-304.9089390315665,-0.3809523809536586
2022-09-08 20:01:33.000,2022-09-08 20:01:28.000,20220908-200000,moose22_c1500_20220908-200128-1-61,-199.0020591221973,0.2666666666641504
2022-09-08 20:04:46.000,2022-09-08 20:04:43.000,20220908-200000,moose22_c1500_20220908-200443-1-97,76.1029606276295,0.11111111111290484
2022-09-08 20:06:10.000,2022-09-08 20:06:03.500,20220908-200000,moose22_c1500_20220908-200603-2-118,208.34283740894298,-0.4615384615380418
2022-09-08 20:08:50.000,2022-09-08 20:08:46.000,20220908-200000,moose22_c1500_20220908-200846-1-147,391.81483720608435,0.33333333333303017
2022-09-08 20:09:45.000,2022-09-08 20:09:43.000,20220908-200000,moose22_c1500_20220908-200943-1-159,-119.61633139973793,-0.8333333333325754
2022-09-08 20:09:55.000,2022-09-08 20:09:51.000,20220908-200000,moose22_c1500_20220908-200951-1-176,-306.33343663063374,0.08333333333325754
2022-09-08 20:10:26.000,2022-09-08 20:10:21.000,20220908-200000,moose22_c1500_20220908-201021-1-190,-262.8273014393967,0.06666666666660603
2022-09-08 20:11:21.500,2022-09-08 20:11:19.000,20220908-200000,moose22_c1500_20220908-201119-1-208,308.13421812979993,-0.9333333333415794
2022-09-08 20:15:31.000,2022-09-08 20:15:27.000,20220908-200000,moose22_c1500_20220908-201527-1-242,312.7831353650096,-0.6666666666660603
2022-09-08 20:16:51.000,2022-09-08 20:16:47.000,20220908-200000,moose22_c1500_20220908-201647-1-258,-495.6464253574708,-1.1666666666670267
2022-09-08 20:17:53.000,2022-09-08 20:17:48.000,20220908-200000,moose22_c1500_20220908-201748-1-296,212.35583272921383,-0.4000000000041836
2022-09-08 20:18:03.000,2022-09-08 20:17:55.000,20220908-200000,moose22_c1500_20220908-201755-1-303,-228.4212248688614,0.6249999999994316
2022-09-08 20:20:00.000,2022-09-08 20:19:57.000,20220908-200000,moose22_c1500_20220908-201957-1-337,-39.78899364497702,-1.2222222222211108
2022-09-08 20:20:33.000,2022-09-08 20:20:28.000,20220908-200000,moose22_c1500_20220908-202028-1-345,-423.5514798804047,0.5333333333328483
2022-09-08 20:21:13.000,2022-09-08 20:21:08.000,20220908-200000,moose22_c1500_20220908-202108-1-352,-238.36089222909897,1.2666666666655146
2022-09-08 20:21:42.000,2022-09-08 20:21:38.000,20220908-200000,moose22_c1500_20220908-202138-1-364,-214.4505962637664,1.4166666666667993
2022-09-08 20:22:30.000,2022-09-08 20:22:20.000,20220908-200000,moose22_c1500_20220908-202220-1-370,222.74529198240558,-0.3666666666663332
2022-09-08 20:22:46.500,2022-09-08 20:22:41.000,20220908-200000,moose22_c1500_20220908-202241-1-404,-311.1231797870892,-1.2121212121211433
2022-09-08 20:22:46.500,2022-09-08 20:22:41.000,20220908-200000,moose22_c1500_20220908-202241-1-405,-320.04993830790295,-1.2121212121211433
2022-09-08 20:24:28.000,2022-09-08 20:24:26.000,20220908-200000,moose22_c1500_20220908-202426-1-438,-413.0047988286267,0.9999999999990905
2022-09-08 20:24:54.000,2022-09-08 20:24:47.000,20220908-200000,moose22_c1500_20220908-202447-1-447,-73.31004961100676,-0.14285714285701293
2022-09-08 20:25:15.000,2022-09-08 20:25:11.000,20220908-200000,moose22_c1500_20220908-202511-1-461,505.3142461817552,0.24999999999977263
2022-09-08 21:00:52.500,2022-09-08 21:00:44.000,20220908-210000,moose22_c1500_20220908-210044-1-5,-288.2431854892444,0.3921568627447414
2022-09-08 21:01:12.000,2022-09-08 21:01:07.500,20220908-210000,moose22_c1500_20220908-210107-2-21,437.1304504322989,0.07407407407400671
2022-09-08 21:01:23.000,2022-09-08 21:01:17.500,20220908-210000,moose22_c1500_20220908-210117-2-29,7.156970454579523,1.3939393939381262
2022-09-08 21:07:22.000,2022-09-08 21:07:19.000,20220908-210000,moose22_c1500_20220908-210719-1-77,-117.74234891880457,-0.33333333333303017
2022-09-08 21:07:24.000,2022-09-08 21:07:22.000,20220908-210000,moose22_c1500_20220908-210722-1-80,-90.87439866685229,0.0
2022-09-08 21:07:27.000,2022-09-08 21:07:24.000,20220908-210000,moose22_c1500_20220908-210724-1-85,-219.0209782000676,0.6666666666660603
2022-09-08 21:08:57.000,2022-09-08 21:08:51.000,20220908-210000,moose22_c1500_20220908-210851-1-98,-301.45303333885016,0.3333333333339775
2022-09-08 21:09:05.000,2022-09-08 21:09:02.000,20220908-210000,moose22_c1500_20220908-210902-1-114,-190.47175335994945,0.444444444445935
2022-09-08 21:09:08.000,2022-09-08 21:09:02.000,20220908-210000,moose22_c1500_20220908-210902-1-115,-390.19481762669403,0.33333333333587234
2022-09-08 21:09:12.000,2022-09-08 21:09:09.000,20220908-210000,moose22_c1500_20220908-210909-1-126,-332.6670680132605,-3.7895612573872005e-12
2022-09-08 21:10:22.000,2022-09-08 21:10:18.000,20220908-210000,moose22_c1500_20220908-211018-1-151,67.84305673123161,-0.24999999999835154
2022-09-08 21:10:26.500,2022-09-08 21:10:24.000,20220908-210000,moose22_c1500_20220908-211024-1-157,34.36457887316332,0.5333333333328483
2022-09-08 21:10:32.500,2022-09-08 21:10:29.000,20220908-210000,moose22_c1500_20220908-211029-1-165,326.83902036754534,-1.4285714285701292
2022-09-08 21:10:41.000,2022-09-08 21:10:38.000,20220908-210000,moose22_c1500_20220908-211038-1-170,717.6563789344783,0.22222222222202012
2022-09-08 21:12:00.000,2022-09-08 21:11:53.000,20220908-210000,moose22_c1500_20220908-211153-1-194,-267.6160541431554,0.42857142857266284
2022-09-08 21:12:13.000,2022-09-08 21:12:10.000,20220908-210000,moose22_c1500_20220908-211210-1-205,34.71370871437674,0.0
2022-09-08 21:13:00.000,2022-09-08 21:12:58.000,20220908-210000,moose22_c1500_20220908-211258-1-215,-57.25285297334328,5.6843418860808015e-12
2022-09-08 21:13:11.000,2022-09-08 21:13:08.000,20220908-210000,moose22_c1500_20220908-211308-1-228,106.94938385913288,0.11111111111101006
2022-09-08 21:15:05.000,2022-09-08 21:14:57.000,20220908-210000,moose22_c1500_20220908-211457-1-249,-166.50505810380037,-0.6250000000015632
2022-09-08 21:15:40.000,2022-09-08 21:15:35.000,20220908-210000,moose22_c1500_20220908-211535-1-256,-496.17055106564806,0.46666666666624224
2022-09-08 21:15:45.000,2022-09-08 21:15:39.500,20220908-210000,moose22_c1500_20220908-211539-2-263,-245.19072747468968,-0.24242424242608898
2022-09-08 21:15:45.000,2022-09-08 21:15:42.000,20220908-210000,moose22_c1500_20220908-211542-1-269,534.5264307457959,-0.3333333333368197
2022-09-08 21:16:37.000,2022-09-08 21:16:28.000,20220908-210000,moose22_c1500_20220908-211628-1-290,-395.4375362250385,-0.2962962962953952
2022-09-08 21:20:02.000,2022-09-08 21:20:00.000,20220908-210000,moose22_c1500_20220908-212000-1-340,145.63525607555823,8.526512829121202e-12
2022-09-08 21:23:14.000,2022-09-08 21:22:56.500,20220908-210000,moose22_c1500_20220908-212256-2-366,130.61031218232444,0.0
2022-09-08 21:25:09.000,2022-09-08 21:25:02.000,20220908-210000,moose22_c1500_20220908-212502-1-412,-648.457472807697,0.09523809523800862
2022-09-08 22:03:01.000,2022-09-08 22:02:50.000,20220908-220000,moose22_c1500_20220908-220250-1-24,-385.6609096170008,-0.27272727272909175
2022-09-08 22:03:18.000,2022-09-08 22:03:16.000,20220908-220000,moose22_c1500_20220908-220316-1-49,-414.81906719742807,-8.526512829121202e-12
2022-09-08 22:03:19.000,2022-09-08 22:03:08.000,20220908-220000,moose22_c1500_20220908-220308-1-42,-159.6806721627215,0.3939393939395524
2022-09-08 22:03:42.000,2022-09-08 22:03:39.000,20220908-220000,moose22_c1500_20220908-220339-1-57,216.57719524646342,-0.5555555555626295
2022-09-08 22:04:37.000,2022-09-08 22:04:34.000,20220908-220000,moose22_c1500_20220908-220434-1-80,-48.07741123012269,1.1111111111138903
2022-09-08 22:04:41.000,2022-09-08 22:04:38.000,20220908-220000,moose22_c1500_20220908-220438-1-84,554.5862439438446,-0.7777777777846495
2022-09-08 22:04:57.000,2022-09-08 22:04:53.000,20220908-220000,moose22_c1500_20220908-220453-1-110,338.8912638509285,-0.3333333333287669
