datetime_fin,datetime_ini,sequence,track_id,track_speed,trap_speed
2022-09-12 18:00:22.000,2022-09-12 18:00:19.000,20220912-180000,moose22_c2500_20220912-180019-1-8,-59.2138737794975,-0.6666666666660603
2022-09-12 18:00:26.000,2022-09-12 18:00:23.000,20220912-180000,moose22_c2500_20220912-180023-1-14,-42.033823585980414,-0.22222222222202012
2022-09-12 18:04:13.000,2022-09-12 18:04:02.000,20220912-180000,moose22_c2500_20220912-180402-1-36,-78.04376369961177,-0.060606060606005485
2022-09-12 18:09:13.000,2022-09-12 18:09:09.000,20220912-180000,moose22_c2500_20220912-180909-1-62,169.56229460296353,0.33333333333303017
2022-09-12 18:11:15.000,2022-09-12 18:11:12.000,20220912-180000,moose22_c2500_20220912-181112-1-67,106.06662061359192,0.6666666666660603
2022-09-12 18:22:55.000,2022-09-12 18:22:45.000,20220912-180000,moose22_c2500_20220912-182245-1-84,-123.295288120839,-0.09999999999990906
2022-09-12 18:23:41.500,2022-09-12 18:23:37.000,20220912-180000,moose22_c2500_20220912-182337-1-97,100.90159279367037,-0.07407407407400671
2022-09-12 18:23:52.000,2022-09-12 18:23:46.500,20220912-180000,moose22_c2500_20220912-182346-2-104,300.25179756532884,-0.18181818181801646
2022-09-12 18:24:15.000,2022-09-12 18:24:12.000,20220912-180000,moose22_c2500_20220912-182412-1-113,83.55581187253728,0.11111111111101006
2022-09-12 18:25:09.000,2022-09-12 18:25:06.000,20220912-180000,moose22_c2500_20220912-182506-1-122,-37.78542620464609,0.0
2022-09-12 18:25:18.000,2022-09-12 18:25:14.500,20220912-180000,moose22_c2500_20220912-182514-2-132,-26.81660927792213,0.09523809523800862
2022-09-12 18:25:24.500,2022-09-12 18:25:19.000,20220912-180000,moose22_c2500_20220912-182519-1-137,-42.91854737278315,0.24242424242402194
2022-09-12 18:26:30.000,2022-09-12 18:26:12.000,20220912-180000,moose22_c2500_20220912-182612-1-144,68.82388405716246,-0.018518518518501677
2022-09-12 18:26:33.000,2022-09-12 18:26:31.000,20220912-180000,moose22_c2500_20220912-182631-1-166,9.735838992820646,-0.33333333333303017
2022-09-12 18:26:41.000,2022-09-12 18:26:37.000,20220912-180000,moose22_c2500_20220912-182637-1-173,174.61136469610466,-0.916666666665833
2022-09-12 18:26:57.000,2022-09-12 18:26:34.000,20220912-180000,moose22_c2500_20220912-182634-1-170,-66.33635434424181,0.028985507246350448
2022-09-12 18:27:06.000,2022-09-12 18:26:58.500,20220912-180000,moose22_c2500_20220912-182658-2-206,-44.972909402299,0.04444444444440402
2022-09-12 18:27:18.500,2022-09-12 18:27:07.000,20220912-180000,moose22_c2500_20220912-182707-1-218,-69.66760590464241,0.14492753623175225
2022-09-12 19:03:32.000,2022-09-12 19:03:29.000,20220912-190000,moose22_c2500_20220912-190329-1-13,242.8269483092638,0.6666666666660603
2022-09-12 19:08:45.500,2022-09-12 19:08:25.000,20220912-190000,moose22_c2500_20220912-190825-1-31,202.9817594865543,0.032520325203222455
2022-09-12 19:10:50.000,2022-09-12 19:10:47.000,20220912-190000,moose22_c2500_20220912-191047-1-67,-176.55131081656612,0.5555555555550502
2022-09-12 19:10:56.000,2022-09-12 19:10:52.000,20220912-190000,moose22_c2500_20220912-191052-1-72,-127.84300263816804,0.24999999999977263
2022-09-12 19:11:39.500,2022-09-12 19:11:33.500,20220912-190000,moose22_c2500_20220912-191133-2-77,-67.98023930761782,0.11111111111290484
2022-09-12 19:12:03.000,2022-09-12 19:11:42.000,20220912-190000,moose22_c2500_20220912-191142-1-82,-82.66918994005364,0.15873015873001436
2022-09-12 19:12:04.000,2022-09-12 19:11:59.000,20220912-190000,moose22_c2500_20220912-191159-1-99,-181.2033043858979,0.0
2022-09-12 19:12:21.000,2022-09-12 19:12:05.000,20220912-190000,moose22_c2500_20220912-191205-1-111,-98.61150400348407,0.020833333333314386
2022-09-12 19:14:40.000,2022-09-12 19:14:32.000,20220912-190000,moose22_c2500_20220912-191432-1-135,-137.75391537537504,-0.04166666666662877
2022-09-12 19:18:13.000,2022-09-12 19:18:08.500,20220912-190000,moose22_c2500_20220912-191808-2-151,-35.3874627896235,-0.29629629629602683
2022-09-12 19:21:40.000,2022-09-12 19:21:34.000,20220912-190000,moose22_c2500_20220912-192134-1-167,-115.95833180036252,0.05555555555550503
2022-09-12 20:08:51.000,2022-09-12 20:08:48.500,20220912-200000,moose22_c2500_20220912-200848-2-17,1.55022790223215,0.26666666666642413
2022-09-12 20:09:19.000,2022-09-12 20:09:12.000,20220912-200000,moose22_c2500_20220912-200912-1-24,-72.113290243252,0.47619047619004307
2022-09-12 20:12:11.500,2022-09-12 20:12:06.000,20220912-200000,moose22_c2500_20220912-201206-1-49,-101.8732511914858,0.18181818181801646
2022-09-12 20:15:32.000,2022-09-12 20:15:28.000,20220912-200000,moose22_c2500_20220912-201528-1-57,187.99569886441694,0.24999999999977263
2022-09-12 20:25:00.500,2022-09-12 20:24:58.000,20220912-200000,moose22_c2500_20220912-202458-1-77,78.61002961563122,-0.5333333333328483
2022-09-12 21:00:42.000,2022-09-12 21:00:36.000,20220912-210000,moose22_c2500_20220912-210036-1-14,66.64697900631528,-0.05555555555550503
2022-09-12 21:01:15.000,2022-09-12 21:00:48.000,20220912-210000,moose22_c2500_20220912-210048-1-22,50.22636274768903,-0.0987654320986756
2022-09-12 21:02:40.000,2022-09-12 21:02:37.000,20220912-210000,moose22_c2500_20220912-210237-1-33,-131.03351908624705,-0.33333333333303017
2022-09-12 21:03:01.000,2022-09-12 21:02:41.000,20220912-210000,moose22_c2500_20220912-210241-1-38,6.9074081096407856,-0.01666666666665151
2022-09-12 21:03:06.000,2022-09-12 21:03:02.500,20220912-210000,moose22_c2500_20220912-210302-2-57,-38.290939870500075,0.3809523809520345
2022-09-12 21:04:10.000,2022-09-12 21:04:06.000,20220912-210000,moose22_c2500_20220912-210406-1-63,10.478553269738423,0.49999999999954525
2022-09-12 21:18:03.000,2022-09-12 21:17:53.000,20220912-210000,moose22_c2500_20220912-211753-1-79,77.61625416386691,0.0666666666660376
2022-09-12 21:18:47.000,2022-09-12 21:18:40.000,20220912-210000,moose22_c2500_20220912-211840-1-92,63.370618470559734,0.14285714285863702
2022-09-12 21:19:53.000,2022-09-12 21:19:49.000,20220912-210000,moose22_c2500_20220912-211949-1-99,-59.29082680734188,-0.16666666667077834
2022-09-12 21:20:02.000,2022-09-12 21:19:54.500,20220912-210000,moose22_c2500_20220912-211954-2-104,-158.45024421955696,-0.08888888888956596
2022-09-12 21:20:28.000,2022-09-12 21:20:04.000,20220912-210000,moose22_c2500_20220912-212004-1-113,-51.291617044549376,-0.04166666666662877
2022-09-12 21:20:41.000,2022-09-12 21:20:32.000,20220912-210000,moose22_c2500_20220912-212032-1-126,-58.93308901200319,-0.0740740740746383
2022-09-12 21:20:45.000,2022-09-12 21:20:42.000,20220912-210000,moose22_c2500_20220912-212042-1-136,-13.354801637476394,-0.5555555555569451
2022-09-12 21:21:06.000,2022-09-12 21:20:48.000,20220912-210000,moose22_c2500_20220912-212048-1-140,1.9295279098729905,0.07407407407432251
2022-09-12 21:21:14.000,2022-09-12 21:21:11.000,20220912-210000,moose22_c2500_20220912-212111-1-166,-25.619609013575925,0.33333333333303017
2022-09-12 21:21:16.000,2022-09-12 21:21:08.000,20220912-210000,moose22_c2500_20220912-212108-1-162,23.49677142183552,0.25000000000048317
2022-09-12 21:21:25.000,2022-09-12 21:21:20.000,20220912-210000,moose22_c2500_20220912-212120-1-183,13.17465976818987,0.0666666666677429
2022-09-12 21:21:29.000,2022-09-12 21:21:26.000,20220912-210000,moose22_c2500_20220912-212126-1-190,-132.3992795893217,-0.11111111111290484
2022-09-12 21:24:06.000,2022-09-12 21:24:03.000,20220912-210000,moose22_c2500_20220912-212403-1-203,-161.3534573777819,0.22222222222202012
2022-09-12 21:27:33.000,2022-09-12 21:27:19.000,20220912-210000,moose22_c2500_20220912-212719-1-209,30.13544692492556,-0.047619047616974185
2022-09-12 22:08:02.000,2022-09-12 22:07:59.500,20220912-220000,moose22_c2500_20220912-220759-2-23,11.769161480572615,-0.9333333333347581
2022-09-12 22:10:47.000,2022-09-12 22:10:36.000,20220912-220000,moose22_c2500_20220912-221036-1-31,21.693656460341025,0.3030303030300274
2022-09-12 22:10:51.500,2022-09-12 22:10:49.000,20220912-220000,moose22_c2500_20220912-221049-1-45,63.72505302578391,0.13333333333321207
2022-09-12 22:11:16.500,2022-09-12 22:10:54.000,20220912-220000,moose22_c2500_20220912-221054-1-49,132.74407245345736,0.044444444443898744
2022-09-12 22:17:34.000,2022-09-12 22:17:18.000,20220912-220000,moose22_c2500_20220912-221718-1-89,30.161600731166807,-0.45833333333327175
2022-09-12 22:18:44.000,2022-09-12 22:18:38.500,20220912-220000,moose22_c2500_20220912-221838-2-103,120.66361717006019,0.3636363636360329
2022-09-12 22:22:10.500,2022-09-12 22:22:08.000,20220912-220000,moose22_c2500_20220912-222208-1-112,58.826513213723814,0.0
2022-09-12 22:23:46.000,2022-09-12 22:23:38.000,20220912-220000,moose22_c2500_20220912-222338-1-121,115.18767319306946,0.37499999999965894
2022-09-12 22:28:17.000,2022-09-12 22:28:10.500,20220912-220000,moose22_c2500_20220912-222810-2-138,11.614025831635946,-0.05128205128200464
2022-09-12 23:00:37.000,2022-09-12 23:00:30.500,20220912-230000,moose22_c2500_20220912-230030-2-3,112.07161729464846,-0.10256410256400927
2022-09-12 23:06:47.000,2022-09-12 23:06:44.000,20220912-230000,moose22_c2500_20220912-230644-1-14,-82.96036697905727,0.9999999999990905
2022-09-12 23:15:45.000,2022-09-12 23:15:38.000,20220912-230000,moose22_c2500_20220912-231538-1-34,11.513186572999835,-0.23809523809502153
2022-09-12 23:19:17.000,2022-09-12 23:18:47.500,20220912-230000,moose22_c2500_20220912-231847-2-46,57.08349883561154,0.10169491525414481
2022-09-12 23:19:21.000,2022-09-12 23:19:18.000,20220912-230000,moose22_c2500_20220912-231918-1-76,15.215677190449831,-0.33333333333303017
2022-09-12 23:28:08.000,2022-09-12 23:28:03.000,20220912-230000,moose22_c2500_20220912-232803-1-95,-15.071109574838779,0.19999999999981813
2022-09-13 00:07:06.500,2022-09-13 00:07:01.000,20220913-000000,moose22_c2500_20220913-000701-1-7,82.25986988265839,-0.12121212121201097
2022-09-13 00:09:26.500,2022-09-13 00:09:09.500,20220913-000000,moose22_c2500_20220913-000909-2-19,61.14681383306919,0.01960784313857456
2022-09-13 00:10:26.000,2022-09-13 00:10:06.000,20220913-000000,moose22_c2500_20220913-001006-1-52,-15.35767968150634,0.14999999999957936
2022-09-13 00:23:17.000,2022-09-13 00:23:10.000,20220913-000000,moose22_c2500_20220913-002310-1-90,91.69066878537195,-0.09523809523963271
2022-09-13 00:25:25.000,2022-09-13 00:25:18.000,20220913-000000,moose22_c2500_20220913-002518-1-94,260.26278770254254,0.14285714285620088
2022-09-13 00:26:00.000,2022-09-13 00:25:53.000,20220913-000000,moose22_c2500_20220913-002553-1-105,-51.22784869959592,-0.3809523809520345
2022-09-13 00:26:24.000,2022-09-13 00:26:09.000,20220913-000000,moose22_c2500_20220913-002609-1-119,62.35828025179426,-0.02222222222220201
2022-09-13 00:26:41.000,2022-09-13 00:26:33.000,20220913-000000,moose22_c2500_20220913-002633-1-126,35.852827270900896,-0.041666666667339314
2022-09-13 00:26:48.000,2022-09-13 00:26:42.000,20220913-000000,moose22_c2500_20220913-002642-1-137,1.6215842448633269,-0.055555555554557635
2022-09-13 00:27:53.000,2022-09-13 00:27:50.000,20220913-000000,moose22_c2500_20220913-002750-1-152,-66.53860252049502,-0.11111111111101006
2022-09-13 00:28:05.000,2022-09-13 00:27:58.500,20220913-000000,moose22_c2500_20220913-002758-2-158,-94.12924330690277,0.35897435897753055
2022-09-13 00:28:10.000,2022-09-13 00:28:06.000,20220913-000000,moose22_c2500_20220913-002806-1-171,-83.68159753311626,-0.33333333333303017
2022-09-13 00:28:28.000,2022-09-13 00:28:11.000,20220913-000000,moose22_c2500_20220913-002811-1-178,-49.51060344301855,-0.03921568627581163
2022-09-13 01:00:07.500,2022-09-13 01:00:03.000,20220913-010000,moose22_c2500_20220913-010003-1-1,-19.232979963353557,-0.14814814814801341
2022-09-13 01:00:13.000,2022-09-13 01:00:08.000,20220913-010000,moose22_c2500_20220913-010008-1-8,-46.04357000643947,-0.19999999999981813
2022-09-13 01:00:30.000,2022-09-13 01:00:19.000,20220913-010000,moose22_c2500_20220913-010019-1-17,-58.15710891234141,0.18181818181801646
2022-09-13 01:00:39.000,2022-09-13 01:00:32.000,20220913-010000,moose22_c2500_20220913-010032-1-25,-121.28599284177929,0.28571428571402585
2022-09-13 01:00:55.000,2022-09-13 01:00:40.000,20220913-010000,moose22_c2500_20220913-010040-1-29,-6.100347795265247,0.04444444444440402
2022-09-13 01:01:19.500,2022-09-13 01:01:01.500,20220913-010000,moose22_c2500_20220913-010101-2-44,23.42206836739133,-3.157967714489334e-13
2022-09-13 01:07:21.000,2022-09-13 01:07:16.000,20220913-010000,moose22_c2500_20220913-010716-1-55,233.3800242028463,0.33333333333303017
2022-09-13 01:09:17.000,2022-09-13 01:08:27.500,20220913-010000,moose22_c2500_20220913-010827-2-63,14.780302704098098,-0.006734006733885775
2022-09-13 01:13:32.000,2022-09-13 01:13:28.000,20220913-010000,moose22_c2500_20220913-011328-1-70,37.1021398658835,-0.5833333333328028
2022-09-13 01:18:37.000,2022-09-13 01:18:34.000,20220913-010000,moose22_c2500_20220913-011834-1-81,4.704795786931647,-0.44444444444404024
2022-09-13 01:22:35.000,2022-09-13 01:22:30.000,20220913-010000,moose22_c2500_20220913-012230-1-91,123.52899482510266,0.13333333333321207
2022-09-13 01:28:13.000,2022-09-13 01:27:45.000,20220913-010000,moose22_c2500_20220913-012745-1-101,109.13051657603901,-0.03571428571425323
2022-09-13 01:28:40.000,2022-09-13 01:28:16.000,20220913-010000,moose22_c2500_20220913-012816-1-133,137.47225863254306,-0.027777777777752515
2022-09-13 02:18:06.000,2022-09-13 02:17:57.000,20220913-020000,moose22_c2500_20220913-021757-1-12,28.657324677201423,-0.11111111111164165
2022-09-13 03:03:14.500,2022-09-13 03:03:10.000,20220913-030000,moose22_c2500_20220913-030310-1-2,171.85867370304214,0.22222222222202012
2022-09-13 03:07:59.000,2022-09-13 03:07:42.500,20220913-030000,moose22_c2500_20220913-030742-2-14,41.817964482751535,0.0808080808080073
2022-09-13 03:08:04.000,2022-09-13 03:08:00.000,20220913-030000,moose22_c2500_20220913-030800-1-26,12.871399410300825,-0.16666666666651508
2022-09-13 03:20:48.000,2022-09-13 03:20:39.500,20220913-030000,moose22_c2500_20220913-032039-2-62,4.621611779927015,-0.23529411764684482
2022-09-13 03:20:54.000,2022-09-13 03:20:50.000,20220913-030000,moose22_c2500_20220913-032050-1-74,2.3240231774029847,0.08333333333325754
2022-09-13 03:21:01.000,2022-09-13 03:20:56.000,20220913-030000,moose22_c2500_20220913-032056-1-81,9.425037027787877,-0.06666666666660603
2022-09-13 03:24:07.000,2022-09-13 03:23:53.000,20220913-030000,moose22_c2500_20220913-032353-1-93,120.23488712204085,-0.023809523809908178
2022-09-13 03:24:12.000,2022-09-13 03:24:08.000,20220913-030000,moose22_c2500_20220913-032408-1-110,103.02545269151834,0.33333333333303017
2022-09-13 03:24:18.000,2022-09-13 03:24:13.000,20220913-030000,moose22_c2500_20220913-032413-1-115,123.52666433459792,0.19999999999981813
2022-09-13 03:24:24.000,2022-09-13 03:24:21.000,20220913-030000,moose22_c2500_20220913-032421-1-121,70.4200489028211,-0.33333333333303017
2022-09-13 03:24:59.000,2022-09-13 03:24:53.000,20220913-030000,moose22_c2500_20220913-032453-1-126,27.7162212985329,-0.2777777777775251
2022-09-13 03:25:11.000,2022-09-13 03:25:06.500,20220913-030000,moose22_c2500_20220913-032506-2-133,86.4155771503708,0.14814814814801341
2022-09-13 03:25:41.000,2022-09-13 03:25:36.000,20220913-030000,moose22_c2500_20220913-032536-1-143,109.53466452193136,-0.13333333333321207
2022-09-13 03:27:09.000,2022-09-13 03:27:06.000,20220913-030000,moose22_c2500_20220913-032706-1-152,-75.67860144308409,0.11111111111101006
2022-09-13 03:27:17.500,2022-09-13 03:27:13.000,20220913-030000,moose22_c2500_20220913-032713-1-160,-70.7777915119753,0.14814814814801341
2022-09-13 03:27:31.000,2022-09-13 03:27:19.000,20220913-030000,moose22_c2500_20220913-032719-1-167,-66.14240835224292,0.027777777777752515
2022-09-13 04:09:39.000,2022-09-13 04:09:30.000,20220913-040000,moose22_c2500_20220913-040930-1-16,127.76976133684343,-0.037037037037003354
2022-09-13 04:12:06.000,2022-09-13 04:12:03.000,20220913-040000,moose22_c2500_20220913-041203-1-30,-33.64810762738761,0.11111111111101006
2022-09-13 04:27:45.000,2022-09-13 04:27:39.000,20220913-040000,moose22_c2500_20220913-042739-1-70,-54.58163549107449,0.05555555555550503
2022-09-13 05:00:44.000,2022-09-13 05:00:37.000,20220913-050000,moose22_c2500_20220913-050037-1-3,-139.66850586822778,0.23809523809502153
2022-09-13 05:08:45.000,2022-09-13 05:08:42.000,20220913-050000,moose22_c2500_20220913-050842-1-29,68.68784961242375,-0.33333333333303017
2022-09-13 05:09:15.000,2022-09-13 05:09:12.000,20220913-050000,moose22_c2500_20220913-050912-1-36,-36.34373395172595,0.6666666666660603
2022-09-13 05:11:09.500,2022-09-13 05:11:07.000,20220913-050000,moose22_c2500_20220913-051107-1-43,1.5159507330915118,0.13333333333321207
2022-09-13 05:15:03.000,2022-09-13 05:14:59.000,20220913-050000,moose22_c2500_20220913-051459-1-58,-63.180825875174854,-0.08333333333325754
2022-09-13 05:17:21.000,2022-09-13 05:17:18.000,20220913-050000,moose22_c2500_20220913-051718-1-67,5.525484884682872,0.44444444444404024
2022-09-13 05:20:52.000,2022-09-13 05:20:48.000,20220913-050000,moose22_c2500_20220913-052048-1-81,-21.530994955762296,0.4166666666662877
2022-09-13 06:17:00.000,2022-09-13 06:16:53.500,20220913-060000,moose22_c2500_20220913-061653-2-53,200.28037446937668,-0.3589743589740325
2022-09-13 06:17:46.000,2022-09-13 06:17:39.000,20220913-060000,moose22_c2500_20220913-061739-1-62,194.45240671735058,0.33333333333303017
2022-09-13 06:25:30.000,2022-09-13 06:25:24.000,20220913-060000,moose22_c2500_20220913-062524-1-88,60.570845016304176,0.11111111111101006
2022-09-13 06:26:18.000,2022-09-13 06:26:13.000,20220913-060000,moose22_c2500_20220913-062613-1-96,94.18837675468023,0.19999999999981813
2022-09-13 07:02:37.000,2022-09-13 07:02:30.000,20220913-070000,moose22_c2500_20220913-070230-1-7,-95.92238304022406,0.04761904761900431
2022-09-13 07:04:44.000,2022-09-13 07:04:39.000,20220913-070000,moose22_c2500_20220913-070439-1-19,-178.7606355379821,0.39999999999963626
2022-09-13 07:04:53.000,2022-09-13 07:04:49.000,20220913-070000,moose22_c2500_20220913-070449-1-26,-107.97104377537364,0.08333333332899429
2022-09-13 07:05:30.000,2022-09-13 07:05:26.000,20220913-070000,moose22_c2500_20220913-070526-1-32,-164.47882066278999,0.0
2022-09-13 07:08:03.000,2022-09-13 07:07:56.000,20220913-070000,moose22_c2500_20220913-070756-1-41,9.103890150171539,-0.2857142857148379
2022-09-13 07:12:45.000,2022-09-13 07:12:41.000,20220913-070000,moose22_c2500_20220913-071241-1-61,153.8206294777039,0.6666666666660603
2022-09-13 07:12:45.000,2022-09-13 07:12:43.000,20220913-070000,moose22_c2500_20220913-071243-1-64,-74.56574244734972,1.4999999999986358
2022-09-13 07:15:36.000,2022-09-13 07:15:34.000,20220913-070000,moose22_c2500_20220913-071534-1-76,-51.34989468860832,-0.16666666667788377
2022-09-13 07:17:01.500,2022-09-13 07:16:55.000,20220913-070000,moose22_c2500_20220913-071655-1-86,-80.25918325562874,0.0
2022-09-13 07:17:11.500,2022-09-13 07:17:06.000,20220913-070000,moose22_c2500_20220913-071706-1-94,-91.63135492263771,0.24242424242402194
2022-09-13 07:23:48.000,2022-09-13 07:23:46.000,20220913-070000,moose22_c2500_20220913-072346-1-112,-155.08194876875763,0.8333333333325754
2022-09-13 07:28:51.000,2022-09-13 07:28:47.000,20220913-070000,moose22_c2500_20220913-072847-1-120,14.425773279976346,-0.08333333333325754
2022-09-13 08:04:30.000,2022-09-13 08:04:25.500,20220913-080000,moose22_c2500_20220913-080425-2-9,-143.63031409168482,0.29629629629602683
2022-09-13 08:14:08.000,2022-09-13 08:14:04.000,20220913-080000,moose22_c2500_20220913-081404-1-40,-26.673071295669004,-0.2500000000011937
2022-09-13 08:14:11.000,2022-09-13 08:14:09.000,20220913-080000,moose22_c2500_20220913-081409-1-45,35.321954239265835,0.16666666666935726
2022-09-13 08:14:30.000,2022-09-13 08:14:11.000,20220913-080000,moose22_c2500_20220913-081411-1-48,43.490884808597094,-0.052631578947619724
2022-09-13 08:22:29.500,2022-09-13 08:22:27.000,20220913-080000,moose22_c2500_20220913-082227-1-74,32.977727528495734,0.5333333333396695
2022-09-13 08:22:40.000,2022-09-13 08:22:37.000,20220913-080000,moose22_c2500_20220913-082237-1-79,-167.61266637946432,-0.33333333332924064
2022-09-13 08:24:57.500,2022-09-13 08:24:45.000,20220913-080000,moose22_c2500_20220913-082445-1-90,-22.605622516004342,0.3733333333352675
2022-09-13 08:24:57.500,2022-09-13 08:24:55.000,20220913-080000,moose22_c2500_20220913-082455-1-104,-123.84985205037424,0.1333333333354858
2022-09-13 08:26:49.500,2022-09-13 08:26:45.000,20220913-080000,moose22_c2500_20220913-082645-1-120,186.64735443055008,0.14814814814801341
2022-09-13 08:28:15.000,2022-09-13 08:28:11.000,20220913-080000,moose22_c2500_20220913-082811-1-129,-155.49903853996358,-0.16666666666225183
2022-09-13 09:07:25.000,2022-09-13 09:07:22.000,20220913-090000,moose22_c2500_20220913-090722-1-25,186.4269022764505,-0.33333333333303017
2022-09-13 09:08:49.000,2022-09-13 09:08:45.000,20220913-090000,moose22_c2500_20220913-090845-1-34,-94.796489989222,0.16666666666651508
2022-09-13 09:14:42.000,2022-09-13 09:14:39.000,20220913-090000,moose22_c2500_20220913-091439-1-53,278.97352584795385,0.33333333333303017
2022-09-13 09:15:06.000,2022-09-13 09:15:04.000,20220913-090000,moose22_c2500_20220913-091504-1-57,147.61410509834306,-0.8333333333325754
2022-09-13 09:16:35.500,2022-09-13 09:16:32.000,20220913-090000,moose22_c2500_20220913-091632-1-64,96.90941269562893,0.28571428571564994
2022-09-13 09:19:13.000,2022-09-13 09:19:08.500,20220913-090000,moose22_c2500_20220913-091908-2-73,31.93062529417049,-0.14814814814801341
2022-09-13 09:27:37.500,2022-09-13 09:27:35.000,20220913-090000,moose22_c2500_20220913-092735-1-107,237.04038529799863,-0.39999999999963626
2022-09-13 09:28:36.000,2022-09-13 09:28:32.000,20220913-090000,moose22_c2500_20220913-092832-1-113,-35.91545029040842,0.4166666666677088
2022-09-13 09:28:41.500,2022-09-13 09:28:38.000,20220913-090000,moose22_c2500_20220913-092838-1-120,-19.001781968831548,-0.09523809523800862
2022-09-13 10:01:14.000,2022-09-13 10:00:59.000,20220913-100000,moose22_c2500_20220913-100059-1-3,-16.16128844984177,0.24444444444308525
2022-09-13 10:03:48.000,2022-09-13 10:03:42.000,20220913-100000,moose22_c2500_20220913-100342-1-14,-82.63422209137687,0.0
2022-09-13 10:10:30.000,2022-09-13 10:10:27.500,20220913-100000,moose22_c2500_20220913-101027-2-52,55.785768460725144,-0.39999999999963626
2022-09-13 10:11:12.000,2022-09-13 10:11:10.000,20220913-100000,moose22_c2500_20220913-101110-1-60,-482.803585841978,-0.16666666666651508
2022-09-13 10:11:21.000,2022-09-13 10:11:17.500,20220913-100000,moose22_c2500_20220913-101117-2-64,-251.19957067733745,0.0
2022-09-13 10:12:39.000,2022-09-13 10:12:36.000,20220913-100000,moose22_c2500_20220913-101236-1-72,-5.041974676731843,0.6666666666660603
2022-09-13 10:13:03.000,2022-09-13 10:12:56.000,20220913-100000,moose22_c2500_20220913-101256-1-85,-46.3232608456522,0.14285714285701293
2022-09-13 10:13:52.000,2022-09-13 10:13:48.000,20220913-100000,moose22_c2500_20220913-101348-1-98,-132.80207957941272,0.5000000000052296
2022-09-13 10:25:16.000,2022-09-13 10:25:12.000,20220913-100000,moose22_c2500_20220913-102512-1-125,-53.978900716817634,0.08333333333325754
2022-09-13 10:25:59.000,2022-09-13 10:25:44.000,20220913-100000,moose22_c2500_20220913-102544-1-133,13.842520878193536,-0.06666666666660603
2022-09-13 10:26:05.000,2022-09-13 10:26:01.000,20220913-100000,moose22_c2500_20220913-102601-1-152,67.11910163350299,0.08333333333325754
